pron,offset
gäng1 ngok6,29364853
söng6 däi1,29368319
wa6 bæng2,29372412
häu2 gung1,29376087
yü4 ci1,29380285
däu2 häng4 yäk6 si1,29384587
zi6 däk2 ki4 lok6,29390561
fæk2 se6 zam6,29396848
ciu4 säng1,29401882
tüng1 cäng4,29406393
m4 häu2 tung4,29410173
zung1 hok6 sæng1,29413953
yäng1 wäi6 häi6,29419404
söng1 zong1,29424333
wo4 tam4,29428531
fäng1 ha1,29432102
ho4 sing1,29435777
gai2 fong1 wäng6 dung6,29440393
yäm1 hau6 kæk2,29448352
däk6 si6 ni4,29453281
da2 ni1,29458315
leng1 ya1,29461572
cäng2 m4 cäng2,29464934
häu2 ngæng1,29469341
säng1 duk6,29473121
da2 ham1 lu6,29476796
mo2 bäk2 zök6,29481203
ha6 läng6,29485610
ga2 yi1,29488867
cöng4 zäu6 sam1,29492333
da2 m4 da2 däk2,29498307
cöi1 pu2,29503027
sæng2 kök2,29507852
yi1 gäng1 gäu1,29511841
yung4 ha6,29517188
du2 säk2,29520863
löng1 tong4,29524956
si1 gok2,29528631
yäk2 löng1 fäng6,29532933
löng1 ci1,29537444
gäp2 sæk2 ce1,29542269
cäi4 söng1 cäi4 lok6,29547198
cung4 ying6,29553694
bing1 su1,29557474
sing1 nai1,29561672
wäi4 sing6 zöi1 lok6,29565870
dai6 yäng4 dai6 löng6,29571739
zu6 nga4,29578549
pi1 zi2,29581702
fu2 næng6,29586213
yäp6 hong4,29589888
häu2 dai6 ging6,29593250
zäk2 gäm2,29598179
ha6 dik2,29602272
ha6 ming6,29605947
cöng4 ye6 mæng6 mæng6,29609831
ga2 gau1,29616745
yü4 sæng1,29620525
cöng4 zäu6 sing6 mu1,29625141
säng1 wäng4 si2 wui1,29633727
næng4 däu6,29641895
sæng1 lüng4 hi2 fuk6,29645988
sing1 du2 wäi4 fai1,29651544
cäng1 däu2,29658981
dæng6 gung1 zi2,29663492
cung4 häng1 dai6 ha6,29668526
ho4 li1 wuk6 däu6,29674291
häng4 läi1 yü4 yi4,29680265
yäng4 däu6 ngäi4 gi1,29688120
fung1 ci4 ding6 zäi1,29693989
mäu6 yäk6 zu2 zäk2,29702575
häu2 gwäi1,29710534
yäk2 lok6 cing1 zöng6,29714732
ma1 deng1,29721019
häu2 säi1 dam2,29724694
sing1 zuk2 güng2,29729728
pung1 yü4,29734866
dæng6 sæng2,29738750
cüng4 löi1 da2,29743157
tiu4 siu1,29747355
pung4 täu4,29751657
bi2 yäng4 diu2,29755959
löng1 go1 yäk2 yöng6 gäu1,29760679
ting1 ca1 di6 bik6,29767280
gam2 siu2,29776075
si1 wäi1 si6 læng4,29780482
diu6 züng1,29788337
gäng1 ho2,29792744
du1 häu2 häu2,29796837
täng4 söng6,29801871
cöng1 ping2 gung1 si1,29806069
häk6 säk6,29814655
yäk2 ning4 yäk2 du6,29819480
säng1 wæng4,29824305
cung4 täu4 däu1 mi1,29827980
yäu6 ha6,29835939
läk6 zäng1 söng6 yäu4,29839510
säk6 zü6 go1 säi1,29847783
yi4 næng4 zap6 zäng1,29854802
säi1 döi6 söng1 cüng4,29862030
da2 zäng1,29869780
gwäi2 däu6,29873246
da2 m4 da2 zäm1,29876921
söng6 bung1 ning4,29881955
hæng1 fæng1 dam6 hi1,29886675
löng1 täu1,29893276
bäi1 zi2,29897578
bing6 yi1 gäng2,29902403
ding1 däu2 häk2 bæk6,29907646
cüng4 däu6 ze2,29914665
löng1 wung6 si1 di6,29919594
bäk2 ce1,29927553
cäu2 säng1,29931333
cung4 säm2,29935740
cung1 beng6,29940251
gäng1 hæk2,29944344
di6 li6 yäng4 wo4,29948124
söng1 ping2,29954725
diu6 yäm6,29959027
ngo1 yi1 wäi4,29963016
näm1 suk6,29967109
ok2 zu6,29970784
däu6 däk2 bäng2 zäk2,29975086
zäk2 löng6 gwung2 li1,29981478
siu2 ging1 do1 gwai1,29987661
sæng2 säm1,29994471
yäk2 säk2 löng1 fäng6,29998669
yäk2 du6,30006524
däu6 tung2,30009886
fæng2 wäi4,30014397
gai2 yök6,30017863
mäk2 gai1,30021538
zäng1 yäu4,30025318
tung4 hong4,30029307
züng1 zü1,30032878
m4 häu2 da2 læng1 ngo1 go1 wung2,30037389
täi1 gæng1,30043990
gim2 ping4 yi4,30047979
cäng1 zi1 wäi4,30052804
ok2 wäng6,30057733
zäk6 ok2 yü4 säu4,30061826
zap6 zung2,30069367
ci1 zi6,30073669
se4 gwo2,30078076
fui1 dai6 ping2,30082169
dai6 siu2 yi6 bing6,30087516
ho6 yi1 mung4,30095998
häng1 fai1,30100509
hau1 gäk2 ngok6,30105229
ga2 yäng4 zöng6,30109740
yäu1 wäng6 hæng4,30114147
yäng1 täi2 söng6 säng1,30118345
fäng6 su1,30126618
ga2 ming6 gü6,30131025
seng4 cüng1 yäng4,30135536
zo2 cai1 bæng6 gung1,30140361
bui6 si4,30147484
söng6 æk2,30151891
häi6 yäng4 di1,30155984
zäk2 zung6 dim2,30160704
däk2 si2 läu2,30166051
gung1 zäi2 zi2,30171189
sæng1 säi1 sæng2,30176745
ci1 ceng1,30181779
gäp2 sü1 gai2 kük2,30185977
bu2 zi2,30192787
gung1 tong4,30197298
täu4 ye1 säng1 cäng4,30200973
wäi6 yäng4 zok2 ga1,30207992
fu1 gung1,30214802
si1 ha1 yung6,30219104
cung4 cung4,30224033
o1 yü4 fung6 säng4,30228335
ngi6 säp6 ngi6,30235772
ho4 læng4 yäng4,30241119
dai6 yäu1 zok2 wäi4,30245212
gai1 si1 zäi2,30252335
bai6 ze2 wäi4 käu1,30257578
wu6 wäi4 yäng1 gwo2,30265015
fung4 ga1,30272034
näu1 säu1 säng4 nu6,30276441
ngäng4 hong4,30284296
löi4 se6,30288076
ci1 säng1,30292169
häng4 yäng4 däu6,30296471
gwu2 ha6,30301818
dæk6 ka1,30305075
läng2 gäng2 go1 goi1,30308855
cam1 hau2 ha6,30314620
si6 hi1,30318922
wäi6 liu1,30323224
da2 hi1,30327213
sam1 cung4 cöng1,30330784
dai6 bu1 däu6,30336444
äu1 täu4 gi2,30341582
häu2 däu1 gik6,30346511
ci1 tam1,30351231
mung4 ha6,30355324
söng1 gung1,30358895
yäu1 zäi2,30363093
zung1 züng2,30367082
gung6 lok6,30371489
cäng2 köng4,30375060
hong1 näng4 däu6,30379153
da2 ga1,30383664
ce2 sing1 gung1 zäi2,30387130
säu4 wui6,30394462
gäu1 ha6,30398137
bäk2 siu2,30401708
duk6 yüng4 sü1,30405801
siu2 zong1,30411148
däng2 zäu2,30415555
yü4 ha6,30419857
zäng1 zi6 bi6 næng6,30423532
däu6 duk6,30430969
gäm1 gwäi1,30434644
pu2 du6,30439051
säng1 sing1 cäk2 lu4,30443249
häk2 söng1 ce1,30449850
fa1 wäi4 pau1 yäng2,30455093
pok2 täu4,30462321
bung2 zök6,30465892
diu6 dung6,30469567
kö4 zäp2,30473556
säm1 söng2 si6 säng4,30477440
löng4 yäu1 bäk2 cäi4,30486131
ting1 läng4 zi1 lok6,30494508
ning4 du6,30500586
mäng6 täi4 siu1 ning4,30504679
m4 häu2 gau2,30512638
sa1 däng1 wung1 säng4,30516731
ting1 fa1 beng6 duk6,30523541
züng1 zöng2,30530560
fui2 sing1 ga1,30535176
yäk2 duk6,30540001
pai4 sæng1 däu2 fui2,30542840
hau6 yüng4,30549859
duk6 yäm1,30553952
söi2 ce1 gwung2,30557941
säk6 söng1,30563497
häk2 säk6,30568008
läu1 säng1 söng4 tam4,30572519
gwäi2 läu2 wa2,30580896
däu6 yi6,30585407
söng4 lok6 gai1,30589291
düng6 zöng1 cü2 yi6,30594325
yü6 næng6 ze2,30601135
lüng4 hau6,30605960
ceng1 däu6 gok2,30610053
dai6 häng4 ki4 däu6,30614878
beng2 kæk2,30622106
pung1 deng1,30625781
mung4 da2 fui1,30630083
mäk6 zäk2,30635012
fung1 cung1,30638583
tiu1 ha1 tiu1 ha1,30643199
yi6 duk6,30648650
löng1 wung6,30652743
ngong6 gü1 gü1,30656627
lü1 ging1 bäk2 sing2,30661765
yü6 yi1 säm1 cöng4,30668261
züng1 wung1,30676952
siu1 gai2,30681045
wäng4 läng4,30685765
zöi1 säng1 fu6 mu1,30689440
säng1 yi4,30697295
king4 kwäng1,30701388
säng4 gau1,30705690
da2 gäng2 zi6,30710201
züng2 bo1,30714503
da2 ting1 cöi4 bo1,30718701
päng4 pai4,30725197
päng4 fong4,30730126
zäng1 zäng1,30734115
käng1 täng1,30738313
löng1 ye4 süng1,30742197
züng2 ga1,30747648
yung4 yung4 læng6 læng6,30751637
bi2 yäng4 häp2,30759074
si1 ha1 sing1,30762958
zi1 cung1,30767678
däu6 bik6,30772189
sap6 suk6 gäu2 täu4,30776178
dai6 zäng6 zöng6,30784242
fui1 wui6 di6 dim2,30788753
täi2 cung1 gäi1,30795772
ying6 döi6 zing1 zäng1,30800597
zäk6 ci2,30808661
zap6 zung1 zäng1 säng4,30813172
wung1 fäng6,30820504
bäu2 sing1,30824806
zäng1 läng4,30829317
ging1 säng1,30832783
zu6 gäng2 mäk2,30836876
ha6 säi1 täu4 töi1,30841910
bäu2 gok2,30848511
cung4 cuk2,30852395
yäng1 zung6 yü4 sæng1,30856488
gam2 sæng2,30864134
wa4 yü6 gik2,30868645
mu4 si4 mu4 häk2,30873156
gäm1 zæng2,30880593
ngäi6 mäng4 cäng1,30884895
zu6 sæng1 yi1,30890033
zäng1 leng1,30895380
da2 fui1 gi1,30899160
wui6 tung4,30903462
da2 wok6,30907346
ni4 dæng1 ya1,30910812
fung4 dæng1,30915010
beng2 gung1,30919521
zäk2 zæng2,30923405
zek2 ying4 ping1 yü1,30927289
däng2 düng1,30935353
häu2 tung4 bi6 au1,30939237
so1 da2 söi2,30946151
säng1 cæng2 läk6,30951289
cung4 häng1 fæk2 lok6,30955905
säng4 gäng1 gau1 zäk2,30962715
fung4 bui1,30969525
bäk2 ga2 wui6 käu4,30973827
ting1 sæng1 ting1 yöng1,30980219
yäu4 häng4,30987656
söng1 bäng2 gäng1 zäi1,30991540
mäi1 täu4,31000231
yäng4 ne1,31004324
häng1 bing6,31007999
li1 bing6,31011883
zung6 dai6,31016290
ha6 fui2,31020488
tip2 gäng6,31024163
su1 gü1 gi1,31027629
säng2 siu2 siu2,31033289
wäi4 yäng4 si1 biu2,31038949
ha6 cü4,31047013
cäng4 gäng1 cong1 fui2,31051002
ngai4 sæng1 ngai4 si2,31058230
gai2 mung6,31065667
zo6 zing1,31069447
säng1 mäk6,31073331
co1 ngok6,31077006
di6 ha6 cäng4,31080786
löi4 hæng4 hü1,31084984
bung2 fo1 säng1,31089913
yäng4 zi1,31095364
da2 tung1,31099875
gik6 wäi4 pong4 dai6,31103759
säng1 gong1,31112032
zi6 yäu4 häng4,31116334
gäng1 häp6 zu2 zäk2,31120741
häu1 säng1,31128387
ziu1 ping2,31132794
däk6 wäi6,31137305
dai6 mäi1,31140876
yung2 si6,31144342
cäu2 säk6 dung6 mäk6,31148749
gai1 söng6,31156813
cæng2 ceng1,31160593
gäng6 ki4,31164686
zung1 söng6 käp2,31168988
yiu1 æk2,31174231
hau6 mu6,31178324
zæk2 seng2,31182104
ha6 yäk2 bu6,31186511
zäi1 zau2,31191022
tüng1 sing1,31195429
ma1 zi1,31199627
bi6 zi2,31203511
pui4 läu1,31208231
läu1 bung6,31212324
cung4 gwäng1,31216626
zäm2 zäk6,31221346
häu2 sing6 mu6,31225335
söi2 gwäng2 ca4 leng1,31231204
läk2 ce1,31238014
hung1 läng4,31242003
däu6 häng6,31245678
ling4 ga1,31249771
fa1 gai2,31253864
häu2 dai2,31257748
cung4 ting1 yi4 gong1,31262050
säng6 ha6,31269905
köng4 döi6,31273685
gwong2 fu2 wa2,31277465
ning4 wa6,31282394
ye1 säng1,31285965
tong4 ka1,31289745
zäi2 söi6,31293734
wäi4 wu6 wo4 päng4,31297514
gung1 si1 wui6 yi1,31304324
söng2 mäng6 ha1,31312597
ho2 yi1 da2,31316795
löng1 gäng1,31320888
cäi4 zäu1,31325086
si2 zäi2 bau1,31329284
sung1 yung4 bäk2 bäk2,31334735
läng1 si6 gwung2,31340918
di6 zäk2,31346683
zöi1 go1 zöi1 mu1,31350463
täi2 m4 ging1,31357377
bäk2 zuk2 wäi4 lü6,31361470
mæng6 yäng1 läng4 dæng1,31368489
bäu1 duk6,31375090
sæng1 zi1,31378765
o1 læng6 si2,31383276
zäu6 yi1 gäng1,31388414
cai2 bo1 ce1,31393448
zung1 wa4,31397959
köng1 ngæng4 fung1 siu1,31401425
täi2 cung1,31408862
fong1 deng2,31413060
mo1 fæk2 siu1 nü1,31417049
züng1 säu2,31425740
ci1 cök2,31430356
yäu6 bi2,31434554
mäk6 däu2 fo1 ce1,31438647
päng4 gwäng1 cuk2 du6,31446188
häng1 tiu1,31453834
da2 cäi4,31458136
ha6 cüng1,31461393
fæng6 däk2 zök6,31465277
tüng1 zäng1,31469684
säng1 gwong1 geng2 leng1,31473777
cung4 läm4,31480273
ga1 bäu6,31484053
häu2 yüng1,31487728
me1 wa2,31491926
fui1 gong2 yäu1 wa6,31495392
häk2 duk6,31500948
näm2 näm2 ha1,31504205
gwung1 cöng4 cüng1 düng6,31508298
zik2 mo4,31516362
wäi4 si4 mi6 mæng1,31520037
zöi1 gæng1,31529041
söi2 däk6,31533343
gäng2 zok2 cam1 hau2,31537123
fæng1 kö4 hung4 su1,31544455
da2 fi1 gi1,31552728
yü4 si1 yü4 wa6,31557239
säng4 gäng1 däu1,31567184
dai6 si1,31572531
ha6 säi1,31577251
ming1 fäi1 dap2 ce1,31580613
ni1 gok2 däk2,31588572
da2 lip6,31593083
zäng1 süng2,31596340
löng1 bai6 kü1 söng1,31600956
peng4 fo1,31607766
wäng6 ngau4 si6 täng1,31612068
ki4 si2 gü1,31619609
gwa1 ting4 li1 ha6,31624538
wäng4 zäng1,31630407
köng4 fa1,31634500
pong4 säng1,31638907
pu4 gong1 cüng1 däu6,31643105
teng1 höng1,31650646
bäk2 mäng4 gok2 läi6,31654635
yäu4 ying4 yi4 säng1,31661863
gäi1 zäi2,31670031
löng1 wung6 döi1 wa6,31674229
yök6 sek6 mu4 läng4,31681143
da2 cäu2 gäng1 se4,31688580
zæng1 hæk2,31696226
cung4 dip6,31700110
zäng1 sing1,31703890
ok2 lük2 ting1 hi1,31708297
häk6 mu1,31715629
sing2 gong2,31720140
häu2 dam2,31724442
wo4 sing6,31728744
m4 co1 däk2 noi6,31732524
dæng1 su1,31738393
di6 päng4 sing1,31743113
sam1 gung1 gäng1 fäi1,31748669
gäng1 hi2 gau1 zap6,31758300
säng6 li1 säng4 zöng1,31765632
däu6 lu6,31773905
gi2 deng2,31777685
häng1 hau2,31781360
do1 cung1,31786185
häu2 si1 do1,31790383
ci1 mong1,31795417
cäi4 bi6,31799301
ging1 zap6 säng1,31803394
gäng1 tiu1,31808428
ha6 gung1 fu1,31812521
sæng1 zi6,31817555
yim1 wu1 gäm2,31821962
gäm1 duk6,31827309
säp6 zäi2,31830775
ni4 yöng6 ya1,31834659
söng2 teng1,31839484
cäu1 zöng6 wa6,31843682
bi2 m4 bi2,31848716
gäu2 däu6,31852809
gæng2 bing6,31856798
säng1 si2 zi1 gau1,31860787
da2 säp2,31869791
zäu2 ha6 bo1,31873362
dai6 gau1 fäng1,31878291
ting1 da2 löi4 pek2,31883325
häu2 do1,31888776
gai2 m4 gai2 säk2,31892869
fai1 lok6,31899156
bäu6 gäk2,31902518
häu6 wui6 mu4 ki4,31906402
läu4 häng4,31913421
ce1 zöng2,31917410
m4 züng1 cung1,31921712
m4 si2 gong2,31926641
zök6 si4,31931466
yöng6 säng4,31936082
yäk2 si4 bung1 häk2,31940280
täu2 wui4 gung1 däu6,31947194
da2 cæng4,31953377
mong4 zung2,31956739
säng4 yü1,31961564
häu2 gi2 yäk6,31965657
päng4 zäk2,31969959
si1 zik2,31973739
läu1 co1,31977832
häu2 köng4,31982343
bung1 sæng1 bäk2 suk6,31986436
gäng6 a1,31993246
ham1 da2 ham1 sæk2,31996294
cäi4 täu4,32002477
pung1 düng1,32006570
löng1 häu4,32010872
yiu1 da2,32014756
säng6 hi1,32018536
mu4 yi1 wäi4 säng1,32022838
söng6 yäng2 ki4 gæng1,32029648
ok2 gwung1 mung1 yäng4,32037294
bu6 fäng6,32044522
sing6 gai2 yäng4 yi1,32048824
hau1 da2,32055320
bäk2 säng4,32059727
mo4 si4 gæng1,32063611
ha6 fong1,32068854
yäu1 fæng1,32072529
da2 lik6,32076936
dök2 säk6,32079984
päng4 diu6,32084809
zung1 söng6 so2 säk6,32088798
säng1 yü1 yäu1 wæng6,32097071
fæng1 sü4 tong4 söi2,32104926
luk6 däu6,32112781
yäk2 säng1 yäk2 säi1,32116561
ham3 kü4 m4 yuk2,32122848
löng1 so1 ziu1,32127673
cäu1 su1,32133020
li6 dam6,32137531
wäi1 zung6,32141415
zi6 da2 zöi2 ba1,32145613
zü6 wui6,32150960
mäu1 gi1 wui6,32154322
zok2 go1 gwu1 zäi2,32159565
bi2 zi6 gi2,32165957
gü1 wäi4 gi2 yäu1,32170886
hæng6 du6,32177278
päng4 häng4 si4 hung1,32181058
säng4 yip6 gai1,32189331
gong1 zöi6,32194678
ng6 yi1 wäi4,32198562
säng4 bæng1 yäng4,32204118
häu2 do1 ci1,32208420
häng4 zöng1 zäu6 muk6,32212931
m4 häu2 cöi2,32219532
zäng1 au1,32223834
leng1 leng1,32228032
m4 säk2,32231812
säk6 gwo1 si2,32235069
be1 zäu2,32240103
söng1 ha1 tong4,32243987
wo4 häp6 sek6,32248603
yü4 sæng1 zuk2,32253741
cüng4 sü1,32258148
tüng1 söi2 tüng1 ding6,32262555
wäi6 go1,32269678
zæng1 säng4,32273353
säu1 duk6,32277237
nam4 bung6,32281017
ping2 cäu4,32285424
ng1 häng4 him1 söi2,32289413
fong1 ha6,32295909
ce1 tiu4,32299480
bæk2 säng4,32303051
m4 gok2,32307144
ce1 sam1,32310401
ye6 gæng1,32314285
siu2 siu2 za1,32318065
da2 gæng1,32323308
mäng4 ha6,32326983
ha6 täi2,32330554
ha6 yäk2 döi6,32334229
tiu1 zäi1,32338218
gau1 häu2,32342102
yöng4 wa2,32346404
mai4 muk6,32350079
tam1 häu2,32353232
cung1 söng2,32357639
cing1 fäng6 zi1,32362255
yäng1 ni4 wa2,32367498
lok6 däu6,32372009
wung1 si4 yüng4 säng4,32376102
wäi6 säm6 mo1,32385420
züng1 suk6,32391080
mäu6 mäng4 däng2 täi1,32394651
wo4 gai2,32403237
yüng1 säu2,32406912
suk6 yü1,32411423
ying1 wui6,32415830
täu4 hæng4 zi1 sæng2,32419296
häu2 ci1,32426315
säp6 däu6,32430408
næng4 yi1 käi2 ci2,32434397
ga1 ce1,32441311
päng4 säk2,32445195
næng4 bäu2,32449288
tai1 siu2 yäng4,32453904
da2 yäng1,32458415
fæk2 fäng1 tu4 köng4,32461672
yü4 cung4 zi1 säng6,32469318
täng4 gäng1,32476755
tung1 gäng1,32481162
yäm1 zäk2,32485464
cäng4 säng1,32489244
si2 se4 læng6 sing1,32493442
zung6 yung6,32502133
säk6 ngäu4 yuk6 gung1,32506017
däu1 sæng1 yi1,32513454
ha6 däi1,32518905
köng1 ci4 dük6 li1,32522371
da2 cäu2,32528867
söng6 ha6,32533065
dim2 gai2,32536740
ziu1 cäng4 mu6 co2,32540938
säp6 fæng1,32548793
au1 bäk2 gwo1,32552886
sæng1 säk6,32556979
löng1 käp2,32560968
zik2 häk2,32565061
häu2 gwo1 ni1,32568214
cæng2 ga1,32571889
fæng2 gwäk2 zäi2,32575669
säu2 yäng2,32580285
kwuk2 ha1,32584378
zü6 sa1 säng4 tap2,32587322
yi1 säk6 fu6 mu1,32596849
yök2 wui6 döi1 zöng6,32606167
cung4 gäk2,32612454
yim4 m4 yim4 zung6,32616443
säng4 go1,32622626
gung6 höng2 gäng1 zäi1,32626615
pung1 yök6 löng1 yäng4,32634470
döi1 bu6 gung1 tong4,32641489
yi1 bong6,32647776
häng4 ning4,32652078
ho2 læng4 gäng1,32655544
wæng4 häng4 mu4 gi6,32659742
säk6 fa1 säng1,32667910
si6 cung4,32673257
mæng6 si1 mæng6 läng4,32677977
söng6 tiu4,32686250
köng4 ze2,32690134
da2 bi2 cöi1,32694123
yi6 gwo1 ze1 fo2,32698634
za1 hong4,32704190
bäk2 si2,32707552
cäng2 bing6,32711750
mäu1 gi1 co1,32715530
ceng1 ca4,32720668
da2 wo4,32724761
löng1 fo2,32727914
häng4 wäi4 bäk2 gim2,32732216
cüng4 tung2,32739862
gäng6 ci1,32744478
kük2 düng6,32748989
da2 ziu1 fu1,32752246
gong2 wæng1 däu6,32756757
bäng1 sing1,32761373
gong2 löng1 gü1,32765884
ma1 zi2,32770291
säk6 zäng1,32774489
gäng6 gau1,32778582
bäk2 da2 gäng2,32782884
süng1 gæng2 du6,32787604
säng4 hau6,32792951
cung4 gäm1 yi1 häu6,32797253
züng2 lim1,32804481
siu2 säng1,32808156
gong2 gäm1 do1,32812772
käng1 dim2,32817074
tiu4 wo4,32821167
da2 sæk2,32824738
næng4 fung4,32828309
gok2 zäi2,32832716
säk6 sæng1 cöi1,32836705
wo4 wui2 ho2 cäng1,32842261
gäm2 söng6 tim1 fa1,32848130
cöng1 wo6,32855567
säng1 dæng1 kæk2,32858929
læk6 ziu1 zäi2,32863649
zap6 gäng6 päng4,32869414
cöi4 yüng4 lok6 zo6,32874865
bäng1 mung4,32880734
mäk6 zung2,32884409
päng4 päng4 mu4 ki4,32888502
zäm1 kæk2,32896461
zi6 zung6,32900554
yäng4 säng4 cäng4,32904647
säng6 päng4,32909472
duk6 si2 sü1,32913461
mung2 zäi2 zäm1,32919226
ha6 söi4,32924364
so2 wäi4,32927726
säng6 hü1,32931610
bäk2 päng4 söng4,32935808
si1 ha1,32940528
pui4 co1,32944517
säng1 mung6 hi1,32948715
dap2 wa6,32953331
ngo1 ge1,32957006
söng1 lu6,32960368
yäk2 häk2,32964043
täu1 mäng4 zäk2 süng1,32967300
söng2 züng2,32974110
dai6 zung1 hi1 ce1,32978517
söng6 zong1,32984909
diu1 häk2 bäng2,32989107
züng2 täu4,32993723
si1 li1 læng4 ka1,32997607
si1 dai6 zöng2 läu1,33002954
zong1 ga2 gäu2,33009973
lu1 päng4,33015633
siu2 su1 mäng4 zuk6,33019935
cäng1 ci4,33027163
zäng1 du6,33031674
cam1 bung1,33035767
gäng2 geng2,33040069
cöng4 kü1 zäk6 yäp6,33044267
seng2 löi4,33051495
su1 li1 fa1,33054961
lok6 güng1,33059263
su2 zü1,33063670
züng2 ngæng1 zik2 säi6,33068286
cäng4 wæng4 siu2 su1,33075409
zu6 bing1 häng4,33083264
säk6 cäng4,33088402
gæng2 du6,33092286
duk6 nam4,33096170
yi1 bui1,33099636
ceng1 häu2,33103834
sæk2 ce1,33108136
häu2 lap6 sap2,33112438
yäu1 säng1 zi1 ning4,33117054
zü2 säk6,33123968
su1 hong4,33127957
pæk2 sæng2 to1,33131841
da2 læng4,33136666
ngäi6 zäng1 zäi2,33139819
bui1 fu6,33144853
teng1 go1,33149051
zi2 zäk2 zäng1,33152726
beng6 zung6,33158177
yäng1 du6 bok6 beng2,33162270
läng1 cü2 häng4 li1,33170020
bu2 ga1,33177875
bo2 zi2,33181655
fuk6 däk6 ga1,33185748
däu1 züng1 täu4,33191304
häu2 dung1,33196024
häk6 ha6,33200117
fung4 zäm1,33203583
zi6 su1,33208199
su1 zi6 käu4,33212606
ce1 pai4,33218057
ha6 ha1 ci1,33222150
häu2 ying4 söng1 hüng1,33226661
häu2 geng1,33234202
gwok2 ga1 zäi1 du6,33238295
bæk2 ga1 zäng1 mäng4,33244791
söng1 si1,33252541
ngo6 si2 ge1,33257157
säk6 söi2,33261668
cung1 häu2 mi6,33266388
löng1 bæk2,33271735
ngo1 säk6,33276037
fo2 säk6,33279294
häu2 zæng6,33283283
ngäng1 zäi2,33287481
bäu1 su1,33291679
zäu1 zöng2,33296295
sam1 yäng4 säng4 fu2,33300806
zäm1 pau1,33308974
bæk2 fäng6 zi1,33313381
cai1 yäk6,33318832
zäu6 yi1 wäi4,33322716
gung1 bäng1,33327541
gwu2 läng4 zäng1 gwai1,33331634
gæk2 zäi2 säk2,33338966
cäng1 gäng6,33343895
ging1 gai2,33347988
mi1 ce1,33352290
ho4 yip6,33356592
luk6 kæk2,33360476
fäu2 zäk2,33364256
ngo1 ne1,33368454
näu2 kwäi1 wäi4 yäng4,33371502
sæng2 ziu1 pai4,33377267
da2 se4 beng2,33381883
cöng4 söng1 si1,33386603
su1 tiu4,33391950
dæng6 se6 cäk2,33396043
yöng4 cöng4 bi6 düng2,33401077
siu1 löng6,33410604
söng1 gong1 söng1 sing1,33414488
zäng1 säm1,33422761
gok2 däu1 si6,33427272
ming1 wäi4 ki4 næng4,33432201
häk6 zing1 zäng1,33438802
gik6 du6,33443731
sa2 söi2 ce1,33447197
ceng1 hai1,33451708
dong1 ha6,33455801
säu6 zäi2,33459267
kwäi1 häng4 gü2 bu6,33463360
gwa1 tüng1,33470797
ce1 söng1,33474472
ki4 säk6 häu2 do1,33478670
zök6 lok6,33485689
cöng4 tu4 bäk6 sip2,33489364
dap2 söng1,33496278
däk6 läu4,33500580
säng4 cäk2 gwäi2 muk6,33504255
häu2 gi1 däk2,33511483
cöng4 gung1,33515681
söng6 hong4,33519879
yäk6 gäng1 päng4 gwäng1,33523659
söng6 fui2 si1,33530782
diu1 häk2,33536442
säk6 yök6,33540326
gwu1 zöng2 næng4 mäng4,33544628
seng4 yäk6,33551751
yäu1 gi2 næng4,33555322
bui1 häk2 wo1,33559624
dok6 gäu2,33564031
häk2 kæk2,33568647
säk6 gwa1,33572427
fuk2 duk6,33576520
cäm1 säk6,33580091
se6 zing1,33584184
li1 si2,33588277
yäu1 hü1,33592893
ping2 gwo1,33596882
säk6 mäk6 ngäng4 hong4,33600662
be1 gi1,33607890
zäng1 gæng2,33611461
ki4 ci1 sing1 mäng4,33615972
gäng1 hung2,33624454
bäk2 wai4 häu2 yi1,33628965
cing1 ki4 m4 häu2,33634939
sing1 zäng1 söi2 päng4,33640182
bui1 zek2,33648246
duk6 mäk2,33652130
cung4 zo2 däu1 yäu6,33655805
läng1 yöng1,33662197
m4 zök6,33666604
bäu6 fung1 yü1,33669861
siu2 yü1,33674999
zök2 söng1,33679615
næng4 häm1,33684022
ming6 zäk2 siu2,33688429
päng4 gwäng1 zäk6,33694507
su1 zöng1,33699018
cöng4 bäng1,33703947
gong2 gai2,33708249
co1 pui1,33712447
gäng6 fu4,33716749
du2 ce1,33720842
gäng1 li1 yäng4,33724935
æk2 miu4 zo6 zöng2,33729133
hüng1 læng6,33735838
däu6 fu6 gung1,33739513
läng1 däu6,33744547
sung1 fo1 söng1 mung4,33748536
duk6 säu2,33757645
wäng1 lung4 ngäng4 hong4,33761843
tung4 däu6 ze2,33768444
säk6 gwo1 ye6 zuk2,33773373
zäu6 häi6 ne1,33779138
za1 ce1,33782918
zäu2 næng6,33786907
ha6 cong4,33790582
däi1 zäk2,33794257
cäk2 ham4 däu6 nam4,33798141
cam1 sim4,33805055
säk6 ding6,33808730
hok6 ce1,33812719
mäng6 häu2,33817230
ga2 gäu2,33821532
läu1 däng2,33825416
pi1 sæng2,33829927
pi4 zöng1,33834334
gwu2 gwu2 ha1,33838845
cöng4 söng1 si1 säu2,33842834
päng4 fai1,33851525
na1 li1,33856141
na4 zök6,33859503
säk6 gäi1 hung1,33862969
sæng1 yäk6 fai1 lok6,33868316
nam4 hau6,33874917
wæng1 du6,33879010
säk6 zäi1 söng6,33882999
ha6 gök2,33888555
gäu1 köng4,33892857
bing6 lam1,33896950
se2 ha6,33900834
