pron,offset
ga4,3281493
bau3,3286109
mau4,3290934
lim2,3295759
yang1,3302464
deu4,3308438
bui1,3313472
zong3,3318506
kiem3,3324271
but5,3330140
vong4,3334233
len2,3339893
lau2,3346285
zam1,3351423
la2,3357501
ciau1,3362430
hen4,3367986
tiap6,3373751
hien2,3378158
fong3,3384132
ziak5,3389583
siang1,3394303
kiau2,3400381
gong3,3405310
dien1,3410657
cang1,3416631
kia2,3422709
co4,3427429
ong4,3432254
sen3,3437601
cok6,3443575
ziau4,3448295
cau1,3452911
hau1,3458571
gang3,3463605
ka1,3469161
tung4,3474090
ma2,3479437
zi1,3484680
kui1,3490758
kiau4,3495896
gau3,3500407
o3,3505232
po2,3509952
zai4,3514359
tai2,3519393
dat5,3524427
vok5,3529043
zim4,3533345
an2,3539423
ti2,3544874
piang2,3550534
ngiam2,3556090
yam2,3561646
ha4,3567411
hai3,3571922
dai3,3576956
m3,3582303
tong2,3587650
du3,3593101
cim4,3598239
lui3,3604213
kong2,3609351
giam1,3614698
ge4,3620672
tap6,3625079
man4,3629381
ngion2,3635041
koi4,3639970
ngoi2,3645317
fit6,3650142
cam2,3655280
kiam4,3661463
pun1,3667123
fui1,3672470
gien1,3677504
liong2,3683373
ng3,3689347
goi1,3695216
pin1,3700563
sak5,3707164
lam4,3711989
pong2,3717545
tuk5,3722788
gon1,3726881
bia3,3732228
me4,3736635
zip5,3741773
yun4,3747538
liam3,3753303
ciang4,3759799
cim2,3765564
vu4,3772165
min4,3776990
gin3,3782964
giau3,3789042
ngip6,3793867
se1,3798901
he4,3804666
tin2,3808968
yet5,3815255
get3,3819453
con2,3825113
don4,3830669
teu1,3836225
ziu4,3841781
di4,3846919
mu2,3852475
sien3,3857300
mai3,3863274
ngiau2,3868099
fon3,3872819
yang4,3878270
lui4,3884244
tui2,3889904
pit6,3894833
am4,3899762
bet5,3905213
kiun3,3909933
dan1,3915489
men2,3921358
hoi2,3927854
kui2,3932783
giuk5,3937817
sit6,3941910
mang3,3947257
piau2,3953231
ton3,3958160
et6,3963507
gai3,3968332
kung4,3973679
dien4,3978922
yen1,3984791
yau4,3990974
dang3,3995799
on4,4001459
zin1,4006910
fui4,4013197
sang2,4018231
su1,4024100
ziap5,4029134
ngui4,4033750
lung2,4039097
to3,4044235
gau1,4048746
gam3,4053780
ngiong1,4059545
hiau4,4065623
zeu1,4070448
pang1,4076317
pang4,4081664
cioi4,4087011
zia3,4092462
fa2,4097496
zang1,4102321
don3,4108504
pu4,4113955
dit6,4118780
cien3,4123605
ngiak5,4129579
an4,4133672
mut6,4139228
ya4,4143948
vang1,4148459
giet5,4154537
coi4,4159466
nga1,4165022
cau2,4170056
mau2,4175821
teu4,4180855
lem3,4185889
siu1,4192281
kiak6,4197837
vet5,4202139
o2,4206859
pan4,4211266
dok6,4216717
dau1,4220810
ma3,4226053
meu2,4231191
sem1,4236538
hiung2,4242825
put6,4247963
pui1,4252161
gang1,4257299
siau1,4263168
cung1,4268515
seu3,4274384
hot5,4279940
giang1,4284138
pu1,4290216
koi3,4295459
tong3,4300702
lep5,4306049
pai1,4310456
tut6,4315699
kon4,4319792
von3,4324930
ng2,4330486
fung2,4336460
fui3,4341807
giun3,4346736
ngeu2,4352396
mi1,4357952
yun2,4363612
a4,4369063
sia1,4373992
ngiak6,4379339
lai1,4383746
min3,4389197
cong1,4395380
fong2,4401249
son2,4406700
mien1,4412256
lot5,4418543
sam1,4423368
meu3,4429551
fu2,4434898
mong2,4439618
yun1,4445174
det5,4451043
fu4,4455868
cia3,4460484
vut5,4465413
ngien3,4470342
meu1,4475793
kiut6,4480827
giu1,4484816
vui3,4490059
yin3,4495406
mung4,4501798
loi3,4507772
poi4,4513119
zin4,4518466
fan2,4524544
tui1,4530204
ngai4,4535447
yim1,4539854
lut6,4546873
tiau1,4551593
son4,4556940
mia1,4562391
sui4,4567320
din3,4572771
ngau1,4578954
kung3,4584092
hok6,4589230
gu4,4593323
tok6,4598043
bai3,4602136
bien1,4607379
vin2,4613457
liu3,4620162
sin4,4625196
dia1,4631065
pu3,4636099
ciap6,4641133
me1,4645958
cien2,4651514
ci3,4657801
kai1,4663461
fun4,4668704
cien4,4674155
ziau3,4680024
tem2,4685058
ho1,4691345
miau4,4695856
gi1,4700681
ngiau3,4706341
m1,4711166
gen3,4716513
ep5,4722696
siok5,4726894
poi2,4731510
sa1,4736544
fon2,4741995
lin1,4747342
kiuk5,4753629
len4,4757618
diap5,4763696
sau1,4768207
pan2,4773763
miang4,4778797
lit5,4784771
zong4,4789282
duk5,4794629
pi4,4798722
yau1,4804278
zu3,4809207
zai3,4814554
pai2,4820005
ngion3,4824934
ngi1,4830490
piet6,4836568
deu3,4841079
mong3,4846322
yin1,4852191
siet6,4859001
bo1,4863826
mi4,4868755
lung3,4874415
piau3,4879971
ngiun2,4884587
lit6,4889934
pen2,4894759
kong4,4900942
hong1,4906289
ngam2,4911740
cim1,4917191
dap5,4923478
gon3,4928094
kiet5,4933441
am1,4938057
se2,4943822
cai2,4949169
dem3,4954620
cai3,4960803
zun1,4966254
mu3,4971914
lo2,4976739
cu4,4981041
dau4,4986075
yiu2,4990900
pen4,4996351
gun4,5002220
sung2,5007254
kiun1,5013019
tien4,5018366
tai1,5024235
tam2,5029895
lun3,5035555
cui3,5041320
hit5,5046980
lin3,5051596
peu2,5057988
sung4,5063648
muk6,5069099
tong4,5073819
kiung3,5079062
kun3,5084409
so2,5089547
sien4,5094790
tan4,5100764
lai2,5106007
zok5,5110936
goi4,5115656
kien4,5120690
e4,5126559
bit5,5131488
lung4,5136417
cin2,5142182
sau2,5148678
ngiok6,5154338
hiam2,5158536
dit5,5164196
siam2,5169334
sun4,5175412
sin3,5181072
gut5,5187255
tan3,5191766
kan3,5197217
e1,5202773
let6,5208538
ciang1,5213154
sien2,5219337
ciak6,5225624
iu3,5230344
gai4,5235691
hon4,5240620
giau4,5245758
zit6,5250374
ngau4,5255930
hau3,5260650
biau1,5265475
vung3,5270404
yap6,5276378
tai4,5280994
kun1,5285714
ya2,5291061
cit6,5295677
keu1,5301024
bun4,5306475
cot5,5311822
tam3,5316438
ngi2,5321785
ta1,5327550
su2,5332793
zen1,5338244
li1,5344218
men4,5349983
sok6,5355748
tien3,5360468
zam3,5366546
miu2,5372624
pun2,5378180
on1,5383527
pak5,5389187
sut5,5393594
vai1,5398314
tiap5,5403870
lot6,5408172
keu4,5412997
vong1,5417926
liap6,5423691
giu4,5428307
long2,5433341
ceu4,5438688
zot5,5443826
het5,5448337
dai4,5453057
mang1,5457986
am3,5463960
kip5,5469620
hen1,5474445
lat6,5480628
kiap5,5484930
goi3,5489128
ton4,5494266
kau1,5499404
pui2,5504333
to1,5509158
mit6,5513774
fon1,5518808
moi4,5524364
hong4,5529711
zung1,5534954
si2,5540719
bung3,5546484
so4,5551831
mok6,5556656
yung4,5560958
gen1,5566305
son1,5572383
tak6,5578148
cun2,5582346
zam4,5587902
dong1,5593667
zan3,5599327
ngan3,5605092
pi2,5610543
sia2,5616099
tau3,5621446
yut6,5626271
meu4,5630782
pan1,5635607
mak6,5641058
ngioi4,5645256
yo3,5650916
dung4,5655741
zui1,5661297
lo4,5667166
puk5,5671782
go1,5675875
lok6,5680491
pun4,5684689
ngiau4,5689932
yen4,5694757
con4,5700940
o1,5706496
vo3,5711216
dam1,5715832
bui4,5721806
tien1,5726944
san1,5733022
pa2,5739100
ngiam4,5744029
san3,5749794
hiu3,5755663
diak5,5760697
hiam3,5765208
ziu1,5770868
zi3,5776319
pa4,5782188
ma4,5786804
fo3,5791524
siong1,5796035
hiuk5,5801904
fa4,5805997
kui4,5810299
tui3,5815333
yau3,5820367
hai4,5825296
tiau3,5829912
long3,5834632
geu3,5840292
hoi3,5845535
liang1,5850778
ngong1,5857065
ngiun3,5862516
