pron,offset
to1 cong2,38337465
po4 hok6,38342081
ok5 gon4 man1 yin2,38346174
gim1 zo4,38354342
mun2 kiam1,38359062
pin2 sin2,38365036
cung1 siu3,38370383
siong1 ca1,38375626
cung1 zai3,38380451
si4 yi4 mong3 vui2,38385902
gip5 lan4,38393339
cong2 tat6,38398268
sit6 van2,38402988
zon1 luk5,38407917
ngiap5 hang1,38412742
lo2 pet6 gon1,38417985
am3 am3 puk5,38424481
men4 man1 ziu1,38431082
hang2 su1,38437787
za1 da3 ngiun2 hong2,38442821
tai4 giang3 pau1,38450885
sin4 son4,38456441
ngiang2 lan2 yi2 song4,38461579
hien3 kat6,38469538
pit6 po2,38473631
gim1 ma1 lun2 tau4,38478351
gai3 giet5 dau4,38485056
yit5 zung3,38490194
don1 zin4,38495645
hoi1 long4 fu4,38501305
zong1 bau3 zai3 tung4,38507488
tau3 fui2 gung1 tau4,38515238
fa2 fu4,38522466
ciang1 zuk5 sa2,38527500
ok5 gau3,38534623
hau3 tang4 diam3,38539552
to3 dong4,38546048
sia2 ok5,38550350
but5 gin1 yi4,38554443
hau3 foi1,38560730
vu1 sau1 sau1,38565868
sam1 cung2 si4 det5,38572469
vut6 zung3,38580742
vang2 con2,38585776
da3 zoi1 diau1,38591750
sip6 sam1 tai4 bau3,38598455
hau3 pin2,38605056
fu4 zu3,38610507
gok5 but5 siong1 ngiong4,38615332
zu3 sit6,38621306
gon1 bui1,38625399
ngim4 yi4 mong3 vui2,38631582
gai3 fong4,38638496
iu3 sim1 lak5 hiet5,38642589
tin2 ca1,38649712
tai4 lit6 su4,38654223
gin1 dien3,38659988
sau1 hem2 hem2,38664813
mau1 cung1,38674340
si3 det5,38680105
tet5 go4,38684094
cau2 hi4 pung2 put6,38689023
mok5 heu4 het5 siu3,38696146
cung1 ho4,38703269
su1 da3 sui3,38707571
hang2 toi1,38714903
gong1 sien1,38720981
yiu1 hong2,38725910
but5 sin1 moi2 gi3,38730735
cut5 co4,38738590
bat5 tu4,38743101
min2 sui2 ciang1 su3,38747821
zam1 cien2 gu4 heu4,38755780
yung4 me1,38763426
teu2 lin1,38766997
ngiong4 sin2,38772762
teu2 zu1 ngiun2 hong2,38777587
poi4 suk6,38785337
von4 zon4,38789326
ngang3 ngiet2,38794151
co4 go4,38798349
zin4 fong1 hin2,38803278
piau4 fong2 tuk6 yok6,38810924
yau4 zin3,38817107
hau3 cau2,38822663
da3 gung1 fong2 di4,38827488
ngien2 meu2,38835447
tuk6 gam3,38840690
ngu4 fui4,38846246
gau3 tu4 sam1 fut5,38850757
sam1 ngit5,38858194
hak5 giang1,38862496
tap6 ciang1,38867007
ciang1 fung2 cau4 pak6,38871727
gong1 va2 va2,38879582
cung1 fun4 kau3 li4,38885765
tung2 lok6 gai1,38893097
fam2 gan1,38899593
yit5 tu4,38906089
mai4 yin4 za4,38911123
vu2 yi1 vui2 gi4,38917619
pien4 dong4,38924429
san4 ha4 sim1,38928522
gung1 su1 fui4 ngi4,38935645
gan1 ka1,38942455
lim2 hang2,38947802
cong2 tu2 pat6 siap5,38952731
but5 zok5 vui2,38960168
me1 zia3,38966246
gong3 piau1,38970966
giong1 ma2,38975686
siu3 zok5 zai3,38980720
siong1 ga1,38987216
zam4 vui2 gi3 yiu1,38992876
cau2 tin2,39000835
sin3 cung4 ki2 su4,39006913
da3 lok6 sui3 geu3,39014768
bi1 yit5,39021369
hang2 zin4 ki1 vak6,39025149
zai4 tu4,39031645
gong1 fu2 tau4 ngi4,39036888
siau1 fong2 cu4,39044116
dam1 gong1,39051553
zung1 mui1,39057422
tung1 pien4 yok6,39062873
min1 zong4,39068638
vong2 nga2 pak6,39073776
fui4 hap6,39080272
tui1 cu4,39084365
sau3 su4,39088981
kon4 cok6,39094224
sit6 tong2,39098317
sa2 mui1,39103768
sam1 go4 gut5 fu4,39109324
cuk5 cit5 cong2 tam2,39116761
giu3 gin1 kau3 ngiam4,39124720
tet6 piet6,39132366
cia4 tien1 fa2,39136355
cong2 ti2,39143165
hiu1 li3 ca1,39148930
hon2 boi4,39155322
hong2 ki3,39160669
ce2 sip6,39165912
si4 hoi3 vui2 ga1,39169901
hau3 lai4 hau3 lai4,39177442
teu2 vin2,39183938
ket5 but5 siau1,39189285
li1 hang2,39195572
siu3 ziong4,39200815
su4 zong3,39205953
cak5 tau4 ngi2,39211196
li2 fong1 mien4,39217170
lang4 ngan3 siong1 kon4,39222935
song4 yiu2,39230894
zak5 ngien2 li4 si4,39235614
piau4 liong4,39242633
sot5 kat6,39247249
ciu4 gok5 det5,39251656
sim1 gi1 gang3 set5,39256690
sin2 cong2,39263500
hoi3 tung2 su4,39269578
gau1 vu4,39276701
hiet5 liu2 sin2 ho2,39281839
fu4 kiong2,39289067
ngi3 ti2 mien4 min4,39294205
tang4 lok6,39300492
zung1 lam2 hoi3,39304272
pin2 on1 sin2 giung1,39312127
ngok6 pin2,39321445
gong3 fa2 gai1,39327419
tui1 sim1 zi4 fuk5,39335274
ngit5 pien1 sit6,39342188
cok6 siong3,39347744
tien4 hi4 tau4,39353613
cai4 hong2,39359691
pin2 bui4,39365247
fong2 gon1,39370490
mong2 zung3,39377300
tau4 hang2,39384005
gau3 yi4,39388934
ngip6 gin3 cu3,39393759
gim1 zi1 ngiuk6 yap6,39401300
lo3 cok6 su4,39408005
zung1 ti2 kim2,39413874
ai3 ga1,39422042
hau3 pa4,39426971
da3 tin4 zu3 yi4,39431796
sat5 gai1 gin3 heu2,39439128
m1 liang4,39447401
cu4 yau4,39451599
pan4 zeu4,39456215
man1 hiong1 ngiuk6,39460517
but5 co4,39467431
tang4 gi2,39471211
tung1 sin4,39475722
cung2 hien4,39480756
dau3 moi1,39485685
tai4 ho2 tau4,39491450
ca2 yap6 ca2,39497319
cung1 liong4 kip5,39503397
cong2 siong1 su1 siu3,39509893
yau4 la1,39518270
liong1 pien1,39523199
diam3 sim1,39529173
sin2 gin1 gon3,39534729
yong2 ma2,39543002
sin2 bun3 ga4,39548349
yi1 pong4,39555472
man1 dau3,39560401
fu4 suk6,39565435
go4 lam2 zai3,39569737
gong3 mung4 va4,39577278
giun1 gi1 cu4,39583670
yit5 pok5 liong1 san4,39590375
su4 fan1,39597916
ban4 ham2 tam1,39602950
ga1 ga1 fu4 fu4,39611223
cong2 gang1,39618660
sam1 cui1 si4 ciang3,39624843
bit5 miang2,39633952
gon3 li1 cu4,39638881
su4 mui3 pin2 sang1,39645691
ket5 vak6,39653441
zin4 ngi4 gam3,39657848
dap5 pien4 ca1,39665076
san1 giok5 ha1,39670841
lien2 hi4,39677128
da3 ho2 bau1,39682684
yi1 sang1,39688867
zon4 sak6 san1,39694005
dau4 cun1 hon2,39700815
gui3 mien4 hok5,39708879
gip5 yi1 kiu2 sin2,39714853
giet5 suk5 heu4,39722917
sin1 si3,39729518
ngui2 ngien2 sung3 tin4,39734447
siu1 fuk6,39742093
sin2 pai4,39746291
don3 miang4,39751534
gok5 zung3,39755732
bau4 nga2,39761288
cu4 pau4 cu4 hi4,39765695
li3 hang2 ga1,39772714
yin4 zai3,39780255
ca1 suk5,39785184
min2 ha1,39789800
geu3 zai3 fun3,39794625
on1 fun4,39802062
dau4 ce2,39807305
cai1 su4,39811712
fun2 lin2,39816955
ciang1 vong2 but5 ziap5,39822302
tiap6 boi4,39829634
giu3 piet6 cung2 fung2,39834145
giu3 gan1,39840641
long4 kio2,39846092
co1 gon3,39850917
mai4 zu1 zai3,39856682
yin4 li2 va4,39863805
su1 fa4,39869883
ko3 yi1 da3,39874812
yit5 tin4 yiu1,39879846
fu3 ngo4 cang1,39885611
ceu4 zai3 gung1,39892107
ciu4 he4,39899335
si1 tau4,39903324
yam3 yong3,39907940
ngong2 pin2,39912765
sui3 pin2 sien4,39919157
fun3 sit5 tai4 pin2,39926489
sin2 ngin2,39934344
gu3 go1 zai3,39938960
tai4 ziong1,39945770
zau1 go1,39950595
siong1 cu4,39955733
sui2 yen2 lok6 co4,39960976
piong3 zit5 ngiong2,39967995
ya1 hau3,39974700
zen1 yim4 kien2,39979002
dong1 man1,39986125
ho2 bau1,39991576
liong1 ga1 ca2 li1,39996296
mien2 pi1,40004151
mak5 sui3,40010125
gang1 ga1 m1,40015472
sam1 pui4,40021341
tai4 set6 teu2,40027837
sa2 go3,40034647
fu1 cong4 fu4 sui2,40039681
sim1 yiu1 lin2 si1,40047536
sa1 zong3,40055286
si2 ket5,40060633
zai3 sui4,40065353
ki2 sit6 le1,40070491
min2 sin4,40076674
ca1 co4 giok5,40081917
gai3 hot5,40087995
zi1 biet5,40093133
vui2 fu3 zok5 cong2,40097331
bau1 ca1,40104245
zung1 vang2 yiu2,40108547
ziong1 fu2,40116297
liong1 bien1 du1,40121540
diam3 sam1 bat5,40128768
zin4 gui1,40135578
song4 liu2,40141343
gong1 liong4,40146481
pak6 va4 vun2,40150470
min4 li1,40156966
zon3 teu2,40161582
hoi3 sien1 ziong4,40167347
cim1 tung4 vu4 ciet6,40175306
yin4 dui4,40182116
yim2 fu4,40186836
zok5 ok5,40192183
boi4 cu4,40196276
la2 lon1 sui3,40200787
si2 fun4,40208642
gi3 go4,40213885
liong1 kip5,40218396
da3 su4 kai4,40223116
sui2 gi1 yin4 bien4,40229508
sin2 ngi1,40237049
dien1 dau3,40242083
ngiun2 hong2 dam1 bau3,40246594
yit5 liong1 ga4,40253090
yen4 fui4,40259273
ham2 sa1 sa4 yang3,40264829
dau4 poi4 yi2 liu2,40272475
zung1 tin2,40280434
tai4 pin2 sin1 si3,40286617
ciang1 nga3 toi2,40294158
luk5 gan1,40302222
pau1 ma1 zai3,40308300
hau3 fai4,40315423
ti4 ngi4 tu4,40320143
yiu1 gin1 ngiam4,40326639
yin2 yong1,40332613
lan2 hiung1 lan2 ti4,40337751
bi1 teu2,40346651
hau3 siau3,40351371
kiang1 kiau3 fong1 pien4,40355882
gan4 ton4,40364677
sam1 ha4,40370128
lu1 sa2,40375475
sin4 sak6,40379986
liu2 ha4 ngien2,40384497
zin4 giung1,40390053
ton1 sien4 fung1 zen1,40395818
fa2 yun4 tong2,40405240
yit5 ngien2 yit5 hang2,40411841
ca1 zam4,40418651
zin3 li1 ha4,40423685
ya4 man1,40430704
gai3 ma1,40435842
fuk6 git5,40440353
zon3 liam3,40444655
nga2 cat5,40449793
tuk6 su1 ngin2,40453782
mau2 pan4 fap5,40459860
fo3 foi1,40465416
sin4 cai1,40470554
den1 fung1 cau4 kit6,40475692
sin2 ngien2,40482711
sit5 cung1,40487222
geu3 mui1 suk5,40492673
zung1 hin2,40498751
da3 fap5,40504516
siau1 ya4,40508609
tuk6 lung2 zon4,40513016
pin2 cit6,40522229
yiu2 hi4 ngin2 gan1,40526740
yit5 hang2,40535535
sin4 yung4 gon1 cat5,40540151
yun3 min4,40547588
da3 cun1,40552831
zi4 sau3,40557760
he4 yau4,40562167
man4 zai3,40566260
song4 hoi3 gai1,40571189
mang1 ket5,40579253
zit5 liong4,40583660
me1 gan1 he4,40588694
zung1 yin1,40594563
siau3 sit6 tin2,40599910
bak5 fu1 zong3,40607556
lan2 siu4,40613739
gau3 sa4,40618773
ya2 ngiong2,40623702
gon4 yi1,40628840
eu4 pui2,40633978
cap6 sit6,40639116
ngo1 tang4,40643627
da3 lung2 tung1,40648661
cong2 ci4 giu3 on1,40655784
kit6 cit6,40662698
fan3 va4,40666687
siong1 vu4,40671512
zien4 ziong4,40676546
song4 van2,40681371
cai3 co4 giok5,40686300
hiau1 hen4,40692692
yit5 kiet5 but5 zin3,40697935
sen3 liok6,40705267
sang1 tiau4,40709778
liong1 sin2,40714707
yiu4 mau2,40719636
si2 loi2 yun4 zon4,40724147
gai1 tan4 fa1,40731688
yin4 tu4 su1 tan3,40737662
yin1 goi1 diam3,40744472
ti4 teu4,40751700
cam1 gien4,40756316
gui4 heu4 soi4,40761663
dap5 gin3 ca1,40768577
ga1 fu4,40774760
da3 liet6,40779794
sit6 teu4 fu4,40783469
yit5 ti4 liong1 giam3,40789652
siu2 ngoi4,40796984
sen3 fun4,40802018
man4 yin4 lin2 dan1,40807992
cung2 sin1 zo4 ngin2,40815115
cok6 su4,40822134
song4 fung1,40827585
fui2 hiong1 kat6,40833350
det5 dau3,40839533
sui3 song4 ngin2,40843835
bai1 lau3,40849495
pai2 pien4,40853693
dau4 hien2,40859040
git5 lin2,40863342
gon1 iu3,40868167
gong3 da3 gong3 sat5,40873723
zui4 heu4 sim3 pan4,40880324
ket5 sui3,40887343
zon3 von4,40892272
bia1 ziu3,40897515
fa1 sim1 tai4 sau3,40902131
sit6 zau1,40908627
yim1 zit5 hau3,40913452
gia1 deu1,40919530
gin1 fong1,40924041
zon3 hiong1 ha4,40929075
len2 liong4,40935571
hang1 lak5,40940082
gok5 ngan3,40943862
tui2 song4,40948687
sam1 gok5 gi1,40953721
gim3 song4 lu4,40960531
sam1 gung1 gin1 fui4,40966191
siong1 fu4,40975195
song4 sut6,40980542
det5 me1,40985053
bo4 zung3,40989355
mui1 tau4,40994284
min2 yi4 sau4 ti4,40998795
sau3 gan1,41005709
kiut5 mui1 sip6,41011683
tuk6 su1,41017343
ngiak6 ca1,41022377
ga1 ma1 sa4 sien4,41027202
si3 mang3,41033907
diam3 li1 gai3,41039463
yi1 cu3 vui2,41046900
da3 zau1 fu1,41053083
yen4 mui1 tiap6,41059579
lok6 sui3,41065553
kiung4 fam4 lan4,41071213
hang2 gu3 fet6,41077396
giok5 tap6 ban3,41083788
lau2 gi1,41089448
bien4 vui2,41094691
mau2 li1,41100247
mau2 pu3,41105907
fan3 siu3 vui2 gung1,41111985
tui1 sim1,41121303
gai3 gim4,41126441
ke4 ti4,41131892
cui1 tiak6,41135776
bien1 tu4 yiu1,41140287
tu4 ngit5,41146679
cung2 su4,41150250
zok5 song4,41155910
cien2 man1,41161779
gui3 sit6 lai2,41167335
yiu1 gi1 ko3 sin2,41173831
hau3 lem3,41180954
gu4 ti4 cung2 yiu2,41185883
toi2 song4,41193738
but5 kiu2 sim4 gai3,41198772
lim2 zin4 coi2,41206313
luk5 hong2,41213436
kiun4 sin2,41219096
kip5 tuk6,41223607
cit6 sit5 fu4,41227596
gin1 tau2 hai4 long4,41234197
dam3 zang4 miang4 piang2,41240693
siu4 min4,41247712
con2 piau4,41253059
sam1 sim1 liong1 yi4,41257779
vun3 da3 vun3 zat5,41265634
cit5 ngi3,41273071
nga3 zai3,41277896
lai4 zung3,41282825
zung1 yok6,41287545
zong3 siong4,41291534
zin4 sien3,41296881
ngan3 zai3 luk5 luk5,41301706
sit6 zi3,41308725
dong1 zang4,41313654
fam4 fam4 zu1 bui4,41318270
da3 ton1,41325080
pang4 guk5,41330427
ziong3 gin1 get5,41335356
tong2 tong2 zin4 zin4,41342479
teu2 min2 cong4,41351483
ngiu2 ma2,41358502
zung4 kien1 tau4,41363640
fui4 hak5,41369927
soi1 zai3 zi3,41374334
cong4 yun4 tau4,41382084
vat6 ki1,41388685
dong1 yin2 but5 ngiong4,41393092
gin1 lit6,41400842
tai4 sau3 ngin2,41404413
dap5 sun4 fung1 ca1,41410805
cau3 mau4,41417824
ton1 gi4,41422962
kat6 su4,41427996
ban1 ham2 tau4,41433030
ma2 tong2,41439840
gung1 zai3 lau3,41445187
sin1 gong4,41451161
li1 so3 dong1 yen2,41456821
hon2 tuk6,41464258
mien4 song4,41469605
san4 sit5,41474325
cim1 sin3,41478732
siu1 gung1,41484288
hau3 liau3,41490053
cong2 ki1 cit6 ngip6,41494773
fu4 lui4,41501792
yi1 heu4,41506303
fun4 su4,41510814
kai3 mu2,41515743
ban1 dang3,41519941
yung1 yung2 fa2 gui4,41524661
yiu1 tu4,41532934
zeu3 sui3,41538177
da3 ngi3,41543420
fa2 vui2,41548767
ho2 bien1,41553696
su1 da3 yang2 yau4,41559147
ba1 si3 lau3,41566688
ngi4 bak5 sam1 sip6,41572662
zin4 tu2,41578427
zo3 heu4 fong1,41583774
gai3 fong4 giun1,41590584
fa2 yok5,41598857
tau4 m1 tau4 kiap5,41603264
pu1 pai2,41611223
ngiu3 cok6,41616257
hang2 heu4 mun2,41621186
dam1 si3,41626846
zung1 den3,41631566
so1 leu4,41637017
sit6 si4 fong1 fan4,41641528
hau3 dau4 kit6,41648547
zin1 lin2,41654312
da3 bun3,41659659
gam1 cat5 yen4 zong3,41664902
gai3 giet5,41674011
ziu3 ngiap5,41678522
gon3 si2 gan4,41682720
to1 si2 gan4,41690888
lin3 gun4,41698534
siong4 su4,41705135
hiet5 yong1 liong4,41710482
diam3 siong4,41717187
pak6 vu1 su4,41722116
cung4 zin3,41728403
pin2 yung2 zu1 bui4,41734481
hong2 cin2,41741813
ca1 siong1,41747682
dui4 teu2 ca1,41753447
han2 va4,41759630
siong1 yok6,41764037
da3 ha4 kat6,41768026
ca1 fong2,41773686
sak6 foi1,41778615
ngi4 sip6 sam1,41783858
lin2 gai4,41790772
teu3 liong2,41795701
zon4 suk5,41800630
cung2 git5,41805246
se3 mi1,41810071
cam2 sit6,41815836
zon3 ngan3 gan1,41819929
zin4 fan3,41828515
pau1 mat6,41833444
sau3 yi1,41837642
liong1 zung3,41842989
mak5 su4,41848858
gon4 ciet6,41853892
ket5 dau4 bau3,41857985
sam1 pa2 liong1 pat5,41863019
sit6 ngang4,41870351
tai4 si4 gon3,41875071
du1 zung1 yi4,41882508
so2 zai3,41888900
ngo1 du1 gok5,41894560
teu2 la1 m1 tung4,41899176
zoi4 sun2,41907240
song4 cin4 tien1 liong2,41912169
sin2 du1,41920442
su4 cuk6,41926520
hang2 ca1 tap6 co4,41930822
kiut5 sa2,41937423
sam1 go4,41941830
ng3 tu4,41947490
fuk6 si1,41952628
pak6 go3 su4,41957244
zung1 yi4 ngin2,41963113
da3 gau1 li3 fu1,41969296
li4 su4 dong1 teu2,41976315
song2 lok6 gai1,41984588
fu4 kiun4,41991398
bau3 sien1 zi3,41996432
yin1 det5,42004182
goi3 miang2,42008275
bau3 on1 zai3,42012891
kui3 lui3,42020746
bot5 coi2 zai3,42025466
ngiuk5 sit6,42032276
sam1 diam3 bit5 lu4,42036474
gin3 su4 gin3 zong3,42044747
kien4 sin1 dan1 ca1,42053438
zu3 yau4 he4,42060666
sang2 ngit5 du1 zo4,42065909
sui4 su4 gai1 yit6,42072823
me1 yau4,42081827
ti3 fui4,42086338
cung1 ki2 liong4,42090954
zak5 miang2,42097555
gam1 tau4,42102902
son2 zong3,42107413
lai4 tang4,42113282
sam1 liang1,42117793
gim4 siu4,42123349
hau3 do1,42127860
sa4 mun2,42132371
cung2 fuk5,42137718
gien4 gung1,42142334
si2 gan4,42148621
poi4 sung4,42154490
liu3 yin4 tin2,42159001
yau4 sang1 yau4 si3,42165915
da3 lan4 zai1 bat5,42172829
gon1 gam3,42179221
fo4 yim1,42184255
liong1 sam1 lip5,42189498
fo3 ca1,42196308
tai4 cien2 ngien2,42201133
he4 yin1 vui4,42207420
lau1 ga1,42214752
mau2 mai1,42219681
vong2 liang1,42225446
sam1 ziet5,42230793
zung4 tuk6,42236036
zung1 ton1,42240652
kiong2 son1,42247253
gien1 kiong2,42252809
cau3 sit6,42257738
heu4 toi4,42261622
pu1 cau3 pi2,42266238
sau4 lam2,42273257
gong3 vui2,42278604
mau2 det5 su1,42284369
fa2 yen4,42290029
da3 pai4 zong4,42295376
gau1 su4 vui1 tau4,42300723
sia4 zoi4,42307324
siau1 fong2 cu3,42312044
gai3 mit6,42319272
mui1 zung3,42323888
yim1 ngok6 ton2 ti3,42328713
hang2 lu4,42336359
su3 gon1,42341079
lai1 zi4,42346635
vut6 zit5,42351982
kiong1 tiau4,42356493
yin2 fa2,42360586
zak5 fo3,42365306
sim4 vui2,42369817
song4 zong1,42375268
kim1 hiung1 ti4,42380719
cung2 cien2,42388051
ngiet6 sit6,42393607
tung2 hau4,42397178
song4 di4,42401480
ziu1 sui3 ho2,42406618
ba1 da3 mun2,42412905
pui4 giet5 het6,42419401
zon4 su4,42424644
yun4 cau1 ca1,42429991
cong2 sa1,42436592
tok6 sui3,42441626
song1 zai3 su4,42446973
gai1 bau1 zai3,42454410
sam1 siu3 yen1,42461429
zung1 sin4,42469702
da3 su1 dang1,42475362
feu3 zet5,42481440
san1 lin2 ca1,42486265
gau3 gau3 zin3,42493597
mau2 dau4,42500720
but5 yi1 vui2 yi4,42505336
gan4 zung1 du1 yiu1,42512668
gau1 liang3 tu3,42520105
zin4 fong2,42527960
gau4 yi3,42532785
fung1 mai4,42537296
mau2 ngin2 gok5,42541912
ngo4 si3 hoi1,42548931
zi4 su4 yin2 ngin2,42555427
fuk6 m1 fuk6,42563804
kui4 toi2,42569882
liong1 dui4,42575020
fu4 kit6,42580785
zon4 tong2,42584878
miong3 song4 song1 diam4,42590643
han4 liong4,42598184
hau3 gau1 lan2 tu4,42601650
pin2 pin2 vu2 ki2,42610759
da3 go4,42617464
gam3 gok5 diam3,42622080
ciau4 pi2 va4,42627427
tam4 pok6 min2 li4,42634028
kiut5 hi4,42641256
hen4 zai1 lok6 fo4,42645454
dong1 ngo1,42651532
vet5 pi4 si3,42655730
hoi3 pin2 mien4,42661495
fan3 sa4,42668514
cim2 gau3 con3,42673234
hau3 gui4,42680462
m1 cok6 su4,42685705
cet5 tok6,42691679
bok5 vun2 kiong2 gi4,42695668
pui2 pan4,42703523
on1 tu4,42708766
lui4 yin4,42714426
yit5 liong1 cen2,42718833
yit6 siu3,42725120
liong1 ban1,42729945
cu3 ket5,42735919
co4 yi1 toi4 bi4,42740221
yiu1 feu3,42746299
pak6 pin2 fen2,42751228
ngiam2 gim4,42758247
da3 gin3 su4,42764534
git5 do1 gin1,42771762
but5 cen2,42779617
liong2 mi3,42784128
zung1 fa4,42789893
zui4 pa4,42794822
siu3 song1,42799856
gi1 but5 cak6 sit6,42805725
diam3 hau3 le1,42811385
bien4 zung3,42817045
cin4 gau1 hin4,42823019
sit6 ki3,42830769
zak5 si3 hoi1,42835594
su1 gai3,42843240
hau3 e4,42848691
hen4 fui4,42852471
pau4 giun1,42857191
cung2 yi2,42862538
cui4 sin2,42867572
pin2 het6,42872606
fap5 miong3 lan2 tau2,42876908
yang3 sa4,42885494
zu1 fung2,42890423
man4 ca1,42895561
vui3 a2,42899968
ga1 gon1,42904479
siau4 liam3 siong1 ngiang2,42909722
yi4 liau4 zung1 su4,42916741
ci3 lau3 po2,42923969
da3 zong4,42929629
tiau2 ziet5,42934140
gong3 va4,42939278
hau3 su4 hau3,42943580
tien1 geu3 sit6 ngiet6,42950181
sam1 ziau1,42955946
ma1 tai2,42961293
siong1 tung1,42966327
sit6 bau3 vui4,42972719
zo4 ngiet6,42979738
det5 loi2 but5 yi4,42983413
tau4 nga2,42990223
heu4 bui4,42994839
mau1 bien1 zai3,42999455
zip5 hang2,43006578
hiong3 mui1 sa2,43011821
sien1 cai3,43018317
m1 zang4,43023455
diam3 a2,43028280
ce2 pi4,43033523
gin1 ngi2,43038766
sip6 kiun4 pin2,43042859
su4 bin1,43050609
fuk5 sa2,43055852
zon3 yi2 zi1 fu4,43060886
gon1 bi1,43068741
zen1 zu3 mu1,43074192
cau2 toi4,43080688
su4 zut5,43086139
sip6 ngien2 bat5 zai3,43091173
hang2 zin4 su4,43098296
cit6 cu3,43104688
zin4 ngu4,43110035
hang2 giun1,43114546
gon1 seu4,43120729
hau3 teu2 hau3 mui1,43125867
zon4 zu1,43133826
sim4 hiau1 cin4 song4,43139277
m1 co4,43147132
ba1 lok6,43151748
cong2 san3,43155423
song4 cak5,43161083
ki2 li4 don4 gim1,43165908
cung4 yiu1 me1,43173554
ti3 zit5,43179319
sam1 diam3 cin4 lu4,43183830
ziong4 ki2,43191267
ca1 song4,43195778
bau1 din3 giang3,43200812
sit6 hau3 do1,43208353
lo2 gon4 cung1,43214222
ngien2 sau4 yiu1 vui2,43220927
ngit5 gi4 pu1,43228677
vu1 ziong4,43235487
zon3 gai4,43240207
gong3 fuk5 tau4,43245867
gai4 kan3,43252154
liu2 con2,43257188
cin3 kiong2,43262848
ban4 tong2 fan1,43268404
gau3 hau3,43276050
zit5 yung4,43280561
zon3 ngan3 zu1 gan1,43285595
yok5 vui2,43294390
cam1 bai4,43300155
liong3 liong1,43305606
zin4 he4,43310744
gon1 sin1,43314628
sam1 gu1 luk5 po2,43320288
con1 cok6,43328143
yau4 zai4,43332759
dan1 ciang1,43337375
din3 dau4,43342826
cong2 fong1 hin2,43346815
lim2 kiun4,43354774
con4 giung1,43360957
ciu3 ok5,43366722
zap5 zeu4,43370502
ma1 sang1,43375431
ciu1 sa4,43380778
sit6 ngion1 fan4,43385812
sam1 cong2 liong1 don3,43393980
fung2 zau3,43402253
ga1 zong3 zi4,43407287
tui1 kau1,43414306
ki2 zung1,43418817
dung1 si1,43424477
yung4 det5 cok6,43429511
din3 giang3,43434440
liet6 kiong2,43439160
tui1 ton4,43443671
sau4 ngien2,43448809
git5 da3,43453529
yong2 lok6 vun2,43458040
man1 zut5 zut5,43464641
pin2 yiu2,43470615
sam1 zong1,43475440
fo3 tung3,43481623
yit5 liong1 go4,43487074
ngin2 tin4 sin4 tien1,43493257
zin4 hau3,43501948
yiu2 siu3 hau4 han2,43506877
song4 go4 li1 bai4,43514418
kun4 lan2,43522064
song4 zi4,43526680
cong2 tu4,43532131
min4 ti2,43538105
hen4 co4,43542825
din3 din3 tai4 min2,43546814
liong1 fun4,43553937
oi4 ziong4,43559388
ngiet6 liong4,43563481
sam1 fan1,43567992
sa4 cut5 gai4,43573861
set5 bun3,43580775
liong1 zong1,43586435
da3 det5,43592304
sin2 zit5,43595979
zo4 liam3,43600490
hi3 lin2 ziu1,43605315
tiau2 gai3,43613483
bat5 fu4,43618830
cam1 zau4,43623655
mau2 bo1,43628584
kiun1 diam3,43633931
hin1 fung1 zok5 long4,43638338
cui1 me1,43645879
hau3 go4 li3,43649868
cin4 hin4,43655946
liong1 cien1 man4,43661502
hi3 cung1 gi1,43668103
zang4 dau4,43675540
li3 tang4,43680365
tai4 hin1 tu3 muk5,43685399
san3 vun2 si1,43692209
co4 zong3,43700586
sa1 li2,43705620
gim1 su1 yen4,43710340
ziap5 ngi4 lien2 sam1,43716941
poi2 miang4,43724169
fun4 sien4,43729620
du1 zit5 he4,43734131
lien2 tau4,43739165
vui2 si2,43744094
dai4 gu1,43749650
san4 sim1,43755728
cau3 gin1,43761597
yiu1 mau2 lem3,43767675
ziet5 mo2,43774798
yong2 va4,43779414
luk5 min2,43784552
siau1 sit5 ngin2 su4,43790839
lui2 pau4,43799007
cui4 min2,43803832
hi4 da3 gi1,43809075
con1 so1 ba1 si3,43814735
lai4 pu4 gai1 ma2,43821858
fong4 ha4 ga3,43828981
min2 ton4,43835582
co1 m1 det5 giu3,43841451
zon3 gi1,43848261
pui4 fat6 liong4,43853817
gin1 fong2 sit5 cu4,43859895
zi4 tung2 tau4 hap6,43867332
tui1 siong2,43874664
sin2 zoi4,43879175
gu3 gu3 ha4,43884835
liu3 ka1 su4,43890913
min2 sang1,43896887
gong4 ban1,43902756
gim1 ga1,43907685
sau4 tuk6,43912301
zit5 sau3 sin2 do1,43916812
yong2 sem1,43924980
siau3 lit6 ngien2,43931163
ho2 lak5,43937659
vo2 tang2,43942170
vui4 ngin2 zok5 ga4,43947308
con2 ngiet6,43954013
bok5 dau3,43958002
liong1 kien4,43962513
li1 pien4,43967860
song4 coi4,43973416
co1 sit5 liong2 gi1,43978763
to2 zai3,43987245
lim2 se2,43992383
song4 ng3,43996685
cien2 cong2,44001928
vak6 fa4,44007693
sun2 zin4,44012204
fu4 hok6 su4,44018073
kiong3 hang2,44024360
ti4 sam1 gui4,44029289
sung1 cung2 ngin2 gak5,44037248
sin2 gung1 zang1 ci3,44045730
fo4 ka1,44054003
sun2 fu4,44059246
