pron,offset
gim1 cai1,31697242
si1 gæng1,31701544
yü1 säi1 mu4 zäng1,31705951
bong1 heng1,31714851
säng4 si6,31718526
pi1 ngo6,31722933
pai4 cöng4 lung4,31726086
dim2 gäk2 su1,31730597
wa6 zi1,31736048
fui2 næng6,31740037
fuk2 se6 gäi1,31743921
wo4 hi1 näi4,31749164
duk6 yüng4,31753257
gäm1 yi6,31756828
bi6 bäk2,31760608
seng2 fäng1,31763865
pau1 cöi1 zäi2,31768376
däu6 töi4,31773410
gü1 si6,31777294
yäk2 löng1 ning4,31781805
mu1 zäk2,31785585
hi2 mäng4 lok6 ging1,31789260
töi4 sæng1 wa2,31795965
gäu1 si6 wäi1 däu6,31800685
zöng2 sæng1 zäng1,31807913
zäu6 häu2 ci1,31813260
gi1 su1,31818294
hip2 wo4,31822178
fu4 yiu4 zäk6 söng1,31825122
säng4 co1,31832141
kwäi4 säng6 wäi4,31836130
gung1 cai4 lik6 fo2,31841268
gong2 da2 gong2 sæk2,31847869
däu2 mui4,31853320
gäu2 beng6 säng4 yi1,31856786
cung1 gung1 yip6,31864850
säk2 säk6,31869570
tung1 läng4 bæng2,31873141
yäk2 löng1 gæk2,31878070
ca1 yi6,31881954
yäk2 löng1 säu2,31885734
ziu1 tip2 wa6,31890141
säng4 döi6,31894861
zong1 wa6,31898850
cäng1 cöi1,31902107
cung4 ging1 ting1 yäk6,31906200
säk6 bäng2 gung1 yip6,31912487
yi1 gäng1 mäu1,31919924
su1 pui1,31924853
zäng1 düng1,31929469
gäng1 yäu4,31933458
zöi1 säng1 mung6 si2,31937238
gwu1 bäk2 söng1,31945720
cöng4 ning4,31950858
däu6 po1,31954324
su1 cing1 ning4,31957999
löng1 sam1 zek2,31963137
säp6 ha1,31968902
yi1 wo4 wäi4 gwäi1,31972264
bi2 wæk6,31980850
düng1 cöng2,31984316
wäi6 sæng1 guk6,31988723
næng4 yi1 mäng4 zong6,31993652
wäng1 zäi2,31999835
lam4 leng1,32003719
sam1 ng1 säng4 kwäng4,32007394
ok2 säng1,32015458
söi6 si6,32019969
bæk6 hek2,32024480
häu4 köng4,32027842
döi6 zöng2,32031726
häng1 suk6 nü1,32036133
fung1 wo4 yäk6 läi6,32040540
zäng1 duk6,32047559
lü1 häng4 tüng4,32050816
däng2 däk2 zü6,32055745
lok6 zäng2 ha6 sek6,32060152
wong4 zung2 yäng4,32065812
täu1 ping2,32070114
säk6 zü1,32074312
hong4 kü1,32078405
bäng1 long4 zü6,32082394
dim2 näm2,32087741
pi4 ha6 zü1 se6,32090894
häng1 säm1,32096554
töi1 ce1,32100856
au1 täu4,32104949
söi2 mo6 sek6,32109251
yäk2 cöng1 yäk2 wo4,32114180
da2 ba2,32119318
yäu1 yäu4 gwa2 düng6,32122680
däu1 käp6,32128863
cäng1 wäng4,32132434
niu6 pau1,32135900
gwo1 su1,32140202
näu2 yi1 zäi2,32144191
wui6 cüng4,32149434
tæng1 ha1,32153109
läu1 fæng6,32156262
yöng4 lok6 mäng4,32160773
læng6 suk6,32165598
kai2 mu4,32169378
gik6 siu2,32172531
gäm1 ca1,32176729
bing6 yiu1,32180613
du6 du6,32184288
zäng1 sæng1 gwa1,32188277
gwung1 nok6 däu6 zung1,32193102
læng6 fäng1,32199703
wäi4 säi1 so2 bäk2,32204319
köng4 gæng1,32212801
cäu2 ok2,32216894
du1 gok2,32220778
zung1 züng2 zam6,32224349
sæng1 ping2,32229487
au1 zäi2,32233476
säng1 si2 zong6,32237778
fuk6 si1,32243021
gi2 næng4,32247114
däi1 bæk2 du6,32250685
gai2 zöng6 du6,32255510
ha6 häk2 söng6,32260857
yük6 yü1 cöng4 ping2,32265264
zi1 si2,32273223
cäng4 du6,32277525
däu6 lok6,32281305
säng1 m4 säng1 cäng2,32284562
gung1 säu1,32290745
pai4 häng4,32295152
löng4 häu2,32298723
so4 zäi2,32303025
gæng2 dæng1 mäng4 liu1,32307014
ga1 köng4,32312988
söng1 bæng1 yäk2 zuk6,32316663
mung4 söng1,32321697
gung1 gung6 wäi6 säng1,32326313
heng1 gwo1,32334481
säng6 zæng1,32338052
cüng4 yäng4,32342354
däng2 dong1,32345925
bäk2 gäng1 bäk2 gok2,32349496
da2 fæng6,32355888
sæng1 di6 ce1,32359668
häu2 mu4 yung6,32364179
säm1 du6,32368795
cæng4 bäu6,32372784
wa4 li1,32376459
cung4 fäng1,32380343
zäng1 säng4 söi1 yök6,32384959
gung1 yip6 hok6 hau6,32392396
säng2 hi2,32399415
säng1 fu6 cung1 söng1,32403717
söng6 gwung1,32412408
häu6 su1,32416606
se1 ha6,32420804
wäi1 si2,32424270
gök2 bui1,32428677
fai1 löi1 zäng1 fu2,32432248
löng1 ba2,32439894
söi2 ngäu4 zi1 si2,32443987
zöi1 cöng4,32450797
cu1 zök2,32454786
tiu4 li1,32459193
gung1 löng1,32463077
dong1 mu4 su1,32467066
si2 yung6 ga1 zäk6,32471995
läng4 mäng1,32478178
säi1 sæng1 cöi1,32482167
se4 gäng1,32487723
häu2 fui1,32492234
cüng4 ga1 bäu2,32496118
wui1 wa4 däng6,32501256
säu4 ga1,32505767
gäm2 gok2 söng6,32509860
cüng4 fu1 zäng1 läk6,32514894
cäng2 ci4,32522331
ki4 li6 düng1 gäm1,32526529
lik6 köng4,32532816
fæng2 muk6 säng4 säu4,32536387
fung1 lok6 si4 gwong1,32543719
ngæng1 däi2 ha6,32552410
cäng1 sæng1 wæng1,32556503
fu6 gäng1 cäng2 zöi6,32561746
bäk2 zi6 löng6,32569496
yäng4 zung2,32574007
hung2 bu1 fäng6 zi2,32578309
hau6 häng1,32587104
däk2 gi2 häu2,32591511
gäu1 säng1 yüng4,32596754
ha6 æk2,32601683
cöi4 säi2,32605254
sæng1 gwo2 gäm1,32609452
fu1 söng1 gü6 gwu2,32613963
zu6 däk2 häu2,32621713
wa6 lok6,32627582
mo4 nga4,32631048
wäi4 si4 yi1 mæng1,32634514
cöng4 cüng4,32643100
päng4 fong1 gäng1,32646880
ciu1 köng4,32652018
bæng6 söng6 cöi1,32656111
da2 fæk2,32661771
fæk2 säng1 me1 si6,32665446
söng6 däng2 fo1,32671524
mo2 mung4 deng1,32676871
wa6 ni1,32681382
ha6 fuk2 bu6,32684744
säng2 wäi6,32689464
wong4 ciu4,32693348
zöng2 nam4,32697441
bäk2 zi1 ho2 fäu2,32700907
bäk2 co1,32707299
mäk2 si6,32711079
zi2 söng6 fu1 gwäi1,32714859
do1 si2 lu4,32724177
ya1 häu2,32728793
päng4 häu4,32732468
söng1 ca1,32736143
bi2 go1,32740654
kü4 däu6,32743493
zöng2 säng4,32747377
gäng1 tung1,32751261
däu1 tip2,32755041
se1 gäng1 di6 wäi6,32758821
wa4 yüng2,32765526
wong4 häng1 päng4,32769619
du1 bi6,32774444
zü1 zäi2 bau1,32778328
wu1 a4,32783675
m4 yi6,32786828
däk6 sü4 hok6 hau6,32790503
säk6 bau2 mi6,32798253
säng6 mäng4,32804331
säng4 yäng4,32808006
tiu4 gäng2 leng1,32811577
sam1 cüng1 deng1,32816088
gung1 ba1,32821539
gok2 da2 ng1 säp6,32825110
ce1 läng4,32830561
gäm2 gok2 häu2,32833714
säk6 ya1,32839061
häu2 säk6 häu2 zü6,32842945
gäu1 läng1 tu2,32850695
söng1 bong2,32855415
dai6 säi2,32859926
yäu6 züng2,32864019
zäng1 yäk2 käu4 zäng1,32868321
tiu4 li1 nung4 mu6,32875235
häk2 bæk6 löng1 däu6,32881104
si1 cung4 zäu1,32888854
nai1 löng6,32894514
täu4 hi1,32898189
wung1 häu2,32902491
däng1 söng1,32906793
da2 fui1 mung4,32911304
zung6 säk2 häng1 yäu1,32915084
säng1 säng1,32922521
si1 da2,32926928
da2 häu2,32931021
fui2 söng6,32934801
gäi1 gung1 leng1,32938685
zi6 yi1 wäi4 si6,32943196
häng4 fong4,32948961
hü2 hü2 yü4 säng1,32952845
zöi1 yi6,32960804
wa6 yü1 küng4,32964793
säng4 yäng1,32969722
zu6 sæng1 yäk6,32973711
dæng1 dæng1 da2 da2,32978222
yäm4 lok6,32984405
yäu4 ha6 yi4 söng6,32987767
ying6 häng4,32995204
bäng1 däu2,32998775
söng1 yip6 häng4 wäi4,33002868
mæng1 ping2,33010723
di6 ha6 tik2,33014712
da2 yüng4 kæk2,33019119
söng6 ngük6,33023526
dæng6 fui1,33026783
ha6 ce1,33030876
hü1 go2 du6,33034760
cäng1 fo2 da2 gip2,33038749
mäng4 säng1 äm1 gong1,33045245
züng1 m4 züng1 zung6,33053413
yi1 gäng1 yäu1,33060014
gäng2 kwui1,33065361
döi6 döi6 päng4 wung1,33069245
suk6 tu2,33076786
lung4 zäng1 fu2 mæng1,33081193
säng6 gäng2,33089884
gong1 gæk2,33094291
läng4 wäng4 säm1 cü1,33098071
söi2 söng6 ba1 löi4,33106135
geng1 ceng1,33112004
sæng1 fæk2,33116202
säng1 cæng2 sing1,33119877
sek6 si6 bæng1,33125224
häu2 la1,33132034
hok6 cöng4,33135187
hü1 su1,33139280
zäk6 suk6,33143269
täu4 lok6,33146631
gong2 ha1,33150097
wæk6 gwäi2 gök2,33153041
päng4 gok2,33157970
bäng1 duk6,33161436
gok2 däk2 go1,33164484
cöng4 pau1,33168159
säng6 zong1,33172670
zöng1 si6,33176554
säng4 zung2,33181065
söng6 wäi4,33185263
yäk6 gi1 bu2,33189356
häu2 zu6,33194703
häu2 nöi6 häu2 nöi6,33198692
söng1 gwo1 hü1,33205920
säng4 ye6,33210536
hü1 säk6,33213898
gäm1 zi2 täng4 ce1,33217573
löng1 täu4,33224278
gäng1 hung4 däng2 bæk6,33228267
ka1 bäng1 cöng1,33235808
co1 zäng2 gwung1 ting1,33240424
læng6 di6,33247547
bæk2 diu2 säng4 cöi4,33251745
ha6 duk6,33259286
hau6 se1,33262543
söng1 gwo1,33267263
cäk2 säng1 yäp6 si2,33270834
ngäi4 zung6 beng6 yäng4,33277539
mu4 sing1 ding6 wa2,33285394
söng1 geng1,33293144
häu2 gau2 siu1,33297237
tüng1 lam6,33302480
luk6 hong4,33305842
cüng1 zok6 fu6 wui6,33308786
gäu1 cöi4 säng1,33317372
næng4 cæng2,33322719
pui4 däu6,33327126
si2 gäm1,33331115
gung1 söng1 ngäng4 hong4,33335208
ngau1 cöng4 löng4,33342854
siu2 wung6 yi1,33349141
ha6 læng4,33353652
siu1 säk2 yäng4 si6,33356909
biu1 ce1 säm1,33366227
pæk2 ping2,33371887
mäng4 bäk2 liu4 säng1,33375771
säng1 tai1 häi6 tung2,33384148
hek2 gäng1,33390853
yi6 wa6 wäi4,33394528
si1 ga1 ce1,33399039
cöng4 ting1,33404177
zong1 gap2 ce1,33408270
pa4 täng1 zäi2,33413513
ceng2 yüng6 säng1,33418547
duk6 zi1,33424521
da2 ca1,33428196
säk2 su1,33431558
zap6 sæng1 di6,33435965
cik2 ha6,33440999
zöi6 ok2,33443838
mi1 yung4 gau1,33447722
si6 säng1,33453069
tung4 bung6,33457894
ok2 gwo2,33461778
ngäi4 gi1 si1 fuk6,33465453
gung1 bäk2 ho2 muk6,33473726
ce1 si2,33480327
da2 cöng4 tu4,33484629
häk6 su1,33489558
bing1 fæng1,33494174
säng4 gäng1 häi6 tung2,33498581
si1 säng1 zi2,33506540
däi6 yi6 zung2,33512305
ba1 lok6,33517965
mæk6 ping2,33521118
cöi1 pu2 lu6 si1,33525002
säi1 däng2,33531916
ngäk6 gäm1 wäi4 zi2,33536114
da2 hung2 gi1,33544387
säng6 fong1,33548689
lu4 gäk2 däu6,33553200
fuk2 se4,33558234
yäk2 däu1 löng1 düng6,33562014
tong4 mi1 däu6,33567570
yäu1 lu6 su1,33572499
hung4 fæng1,33577115
tai1 päng4 sæng1,33581626
yäk6 hau6,33586869
zök6 zung6,33590544
zim1 läng1 gwäng1,33594742
ging1 zap6 yi1 säng1,33599776
ngæng4 se6,33607631
hæng4 gwu2 wæk6,33611724
fung4 bu2,33616549
ngo1 gok2 däk2 häi6,33620956
löng6 ci4,33626094
säu2 yöng4 sæng1,33630814
däu1 bui1,33636474
lu4 ka1 gwu2,33640358
ngük6 gäng1,33645601
ce1 fong4 zäi2,33649799
zu6 cäk2 häu2 hi1,33654937
päng4 säu2,33663628
säng1 bäk2 yü4 si2,33667930
däu6 nga4,33674949
sap6 ha1 sap6 ha1,33678206
hi1 tu2 gäm1 suk6,33685747
lük2 zung2,33691930
yäk2 löng1 döi6,33695501
säng4 zäu6,33699699
ciu1 pi4 wa2,33703897
wo6 cung4 ting1 gong1,33708617
däu6 m4 däu6 däk2,33715531
süng1 zäi2,33721609
bæk6 täu4,33725702
pai4 zöng2,33729168
söi4 ying4 yuk6 däk6,33733261
löng6 bui1,33739862
mäu1 näm2 gwo1,33744060
züng2 ngæng1,33748258
diu6 yi1 häng1 säm1,33752142
fung4 duk6,33758847
su1 yäk6,33762313
däng2 däk2 säng6,33765884
cung1 säu2,33770709
ai1 ning4 gäng6 mæng1,33775011
mäng4 mung1 ting1 ha6,33783179
säu1 ha1 säk2,33790511
yäng1 yi1 wäi4 ngäu6,33795127
päng4 töi4,33801414
tüng1 gung1,33805089
fi1 häk6 fa1,33808973
da2 däng6 sü1 su1,33813902
luk2 yäng4 cäng4 kæk2,33822175
cüng4 läu4,33829925
ngæng1 zäi2,33833809
löi4 da2 bäk2 dung6,33837902
cäk2 sæng1 zäng1,33844921
luk6 zung2,33850059
säng1 mäk6 yi1 hok6,33853734
häng4 yäng4,33860753
tu1 zäi2 nga4,33864219
ma4 sæng2,33868730
zo6 yung2,33872928
läng4 säng1,33877126
wäi4 si4 gwo1 zäu2,33881637
zung2 zuk6 mik6 zük6,33888238
yäu1 yäng4 wa6,33895361
täu4 ngäi6,33899872
cai4 long4 dong1 däu6,33903547
dim1 zöng2,33911088
ga1 zöng2 yäk6,33915495
söng6 gwo1 söi2,33920006
däng2 yöng6,33924831
säng4 bai6,33928611
mong6 ha1,33933122
häu2 päng4 yäu1,33936693
gai2 lam6,33942876
ding6 gai2 ding6 yung4,33946133
mi1 lok6,33952107
däu6 fu4,33955573
läm4 ha6,33959457
siu2 yäng4 se4,33962610
säng1 mäk6 zing1,33967957
zöi1 næng6,33972782
gäp2 næng6,33976666
sæng1 deng2,33980237
söng6 ngæng1 pi4,33984017
däu2 mi4,33989155
ngäu4 gwäi2 se4 säng4,33992517
däk2 fu6 däu6 zung1,34001103
suk2 su1,34008226
yäk2 gwok2 löng1 zäi1,34012633
cüng4 li1,34020383
sük2 söng6 ga1 söng1,34024058
ying6 mo4,34031077
gäm2 gok2 dim2,34034543
häu2 mäi4 mong1,34039159
dæng6 mong1,34044297
gæng1 ling6,34048181
yi1 gäng1,34051856
zäu2 wäi4 söng6 zök6,34056263
fung1 söi2 sing1 sæng1,34063909
nong4 pau1,34072600
zo2 næng6,34077111
se4 läu2,34080786
hek2 bäk2 söng6,34084775
näp2 hæng1,34089286
bäk2 yi1 wäi4 yi1,34092543
zäng1 häi6 gäm1,34098830
bing6 si2,34103550
ping2 wæng1,34108061
duk6 sü1 gi1,34111945
säp6 luk6 köng4,34117083
säp2 päng4,34121699
ha6 cäm4,34125374
söi2 söng6,34128945
gü2 cung4 yök6 heng1,34133038
yüng1 säng1 zöi1 däu6,34140893
cäk2 hung2 säng1 ying1,34149166
wäi4 ki4,34157334
düng6 läu4,34161323
sæng1 söi2 beng2,34164685
kü1 lok6 bu6,34169614
wäi4 häu2 bäng1 ci4,34174334
gäu1 diu6,34184070
gai2 yüng4,34187954
mung6 wæng6 pau1 yäng2,34191525
diu1 ha6,34198648
dæng1 cäng1,34202114
se6 mung4,34206207
mæng6 täu4 zæng2 dung6,34209778
ning4 siu1 hi1 säng6,34215961
a4 ba1,34222666
zäng2 su1,34226028
bi6 dung6,34230017
ho4 däu6,34233692
dim2 sek6 säng4 gäm1,34237681
häu2 ci1 yäu1,34246058
cöng4 si4 gæng1,34251301
wa6 däi1,34256544
köng1 zäk2 gäm1,34259906
säng1 yim1,34264522
hi1 ga2 cäng4 zäng1,34268615
yäk6 züng2,34276156
fæk2 se6 zäng2,34280040
pi1 zäng1,34286014
za1 söng1 säu2,34290003
cöng4 gäu2,34295663
züng2 yi4 zi1 fu6,34299861
si1 tu4 wa4,34307089
ce1 sing1,34312227
gäu1 zäk2,34316111
pæk2 si1 ka1,34319786
yüng4 yüng1 läu4 cöng4,34324193
to1 ha1 säu2,34332884
dam6 ngük6,34337918
ni1 di1 häi6,34341280
wa6 täi4,34346418
siu1 nam1 zäi2,34349675
mai6 zü1 zäi2,34355231
zäng1 lok6 tung4,34360682
däi6 yäk2 da1,34365193
dæng6 yü1,34368868
zäng6 lok6,34373379
ng1 däu6,34376532
wui6 so2,34380103
wa6 zäk2,34383883
si4 tüng1 si4 zuk6,34386931
gäng6 ning4,34394890
bäk2 wäi4 gwo1,34398147
zo2 ha6 fong1,34403076
däng2 ngæng6 söng1,34407796
dai6 säng4,34412516
gai2 fäu2 säk2,34416714
gwok2 zäi1 hok6 hau6,34422897
zäng1 hung4,34430856
cæng2 ce1,34434427
cöng1 ci1,34438311
häu2 wa1,34442613
da2 sek6 gäu1,34446184
yiu1 wäi6,34451113
zöi1 cäng4 cam2 zung6,34454788
ok2 zok2 kek6,34463270
gäp2 häng4 gwäng1,34468408
gäm1 zäi1,34473964
zi1 zäk2,34477744
mäk6 zäk2 zäk2,34481106
ce1 säu2,34486453
häk2 zäu1 käu4 gim1,34490442
yäng4 hük2,34497670
yäm1 häk6,34501450
wäi6 ta1,34504603
cam1 gwung1,34508069
cing4 du6,34512371
da2 süng1 dim2,34516151
ngam1 su1,34520871
löng1 zäk6,34525173
li1 köng4,34528848
säk6 kwäng2,34532941
gai2 m4 gai2 kük2,34537452
su1 ning4,34543112
gung1 zäng6 ki1 li1,34546892
wong4 mui4 diu6,34553702
ga2 wa2,34558109
gwo1 ha1 yäng1,34561366
bäng1 fung1 bäu6,34565250
zäng1 säng4 bæk2 pui1,34570597
du1 m4 co1,34577929
köng4 däu6,34581604
su1 hok6 mäk6 li1,34585488
næng4 däk2,34593865
yi1 gäng1 m4 häi6,34597227
duk6 gwo1,34604873
züng1 ka1,34608026
dung6 zok2 ping2,34612015
gi1 däu6,34617362
säng1 ce1,34620933
löng1 sung1 fæng6,34625131
cung1 zäng1 gam1 wu6,34631209
häng6 häu2,34638959
yäk2 gi6 zi1 cöng4,34643157
bäu2 zung6,34651534
gäng1 hai1,34655418
säk6 yung6 yim4,34659511
sæng1 häu4,34665589
mu4 gai2,34669055
bäu6 zäng1,34673148
mo4 süng2,34677346
dap2 co1 sing1,34681753
hæng4 fui1,34686578
gong2 cæng2 ping2,34690567
bai6 zöng1,34695392
ga1 cüng4 zi1 bäu2,34699485
läng1 dai6,34707026
fui2 ha6,34711015
züng2 yi4,34714377
da2 däng6 däi2,34718366
yäu1 mäk2,34723295
lung4 wo4 däu6,34726657
säk6 säng4,34731482
lok6 gæng1,34735575
zöng1 co1 zäu6 co1,34739355
häu2 söi1,34747419
yäk6 cäng4,34751512
ha6 bæk6 näi4,34755083
tung1 läng4,34760326
su2 lok6,34763479
löng1 hong4,34767050
seng4 säi1 zäi2,34770412
mæng6 ning4 cäng1,34775341
næng4 zu6,34780270
wui6 gwok2 wa2,34784363
beng6 cung4 häu2 yäp6,34789292
cöi4 gäng1,34796624
siu1 sæng1,34800926
sam1 gæng1 bung1 ye6,34805855
säng1 sæng1 si6 mäk6,34812560
go2 ha1,34820833
gæng1 zung1,34823463
ga2 bo1,34827452
ngäu4 zäng1,34830918
löng1 sam1 cäng4,34835220
söng6 bäu1,34840776
yöng1 säng4,34845078
cap2 yäk6 næng4 fi1,34849171
häng4 ce1,34857130
sæng2 säu2,34861223
wuk6 läng4 wuk6 ying6,34865316
mung4 lam6,34871917
fæng1 kö4 zöng1,34875174
kük2 siu2,34880208
gwæng1 ka1,34884197
gæng1 zung1 du1 wui6,34887872
wui6 hong4,34894368
häm4 gäm1 löng6,34897625
yäk6 cüng4,34902345
gäng1 ning4 ki4,34905811
gäng6 yäk6,34910636
gai2 gäu1,34913789
wäi6 gäng1 si1,34917882
tüng1 zöng2,34923333
gäi1 bau1 zäi2,34927531
gung1 yiu4 cü1,34932356
söng1 säm1,34937912
lung4 ma1 zäng1 säng4,34942005
zäk6 tung1 fo2 ce1,34949964
bäu2 gwung2 häu2,34957819
näm2 gäng2,34962853
gwung2 söng1,34967364
yäk2 löng1 go1,34971875
käng1 ha1 käng1 ha1,34975550
sü2 ga1,34980479
häu2 yi6,34984468
näm2 zü6,34988457
ga1 söng4 bing6 fæng6,34992759
häu2 säi1,35000823
du1 du1 ce1,35005021
yiu1 sæng1 yiu1 si2,35009950
be1 yäk2 be1,35018954
cing1 ca1 mæng6 bik6,35023152
gäng1 ga1 m4,35029439
ce1 dai6 pau1,35033114
löng6 zi2 läk6 hok6,35038043
löng1 mäng4,35045062
fæk2 bung6,35048946
dai6 wui6 tong4,35052726
gäm1 fui1 säm1,35057237
læng6 tung4 læng6 tik2,35062688
dai6 dai6 wa6 wa6,35069393
läng4 gäng6,35074740
säng1 gi1,35078833
bo1 da2,35082926
yäng1 düng6 yi6 zük6,35086497
lam2 söng1 säng1,35093934
wäi6 säng1 gwung1 yüng4,35099908
bik2 bäk2 ho2 siu2,35107136
cung4 gwong1,35114155
mai1 siu2 ging1 siu2,35118248
süng1 duk6,35126416
to1 ha1 to1 ha1,35129882
läng4 löng4 tong4,35135125
cäu2 säk6,35139950
päng4 yöng6,35143834
zung1 säng1,35147718
hi1 du6,35151916
bäu6 fu1,35155591
wæng4 zü6 sing1,35159998
ha6 bäk2,35165763
läk6 du6,35169125
co1 zung1 säng1,35172696
fu6 zü1 häng4 dung6,35177834
säng1 zäk6 läk6,35186002
ok2 yäu1 ok2 bäu1,35191036
söng1 fu6 söng1 säng4,35197846
tüng1 lik6,35206432
säu2 zäi1,35209376
bong2 mai4 yäk2 cäi4,35213365
ha6 ying1,35218294
yäng4 täu4 gwung2 söng1,35221969
gip2 næng6,35229301
zök6 ngæng1 dim2,35232663
tung4 suk6,35237592
säk6 zü6 tiu4 söi2,35241163
zäng1 cung4,35248286
bu6 häng4,35252170
cäng1 gip2,35255845
hong4 täu4,35259520
cung4 löi4,35263613
fæk2 ka1,35267079
bing6 ying4,35270650
täi4 wu4 gwung1 deng2,35274116
siu2 su1,35280717
yäk2 löng1 ha1,35285124
löng1 bung2,35288695
dap6 ce1,35292788
su1 ma1,35296463
yäk2 pung4 sæng2 sa1,35300138
löng1 sung1,35306321
läng1 zäu6 säng1,35310519
löng1 ning4,35315762
gæng1 düng6,35319333
säk6 æng1,35323217
mung4 næng6,35326788
fai1 gäu1 zöng2 dai6,35330881
yäk6 bung2 zäi2,35339049
ging1 ni4 di6 däu6,35344396
læng6 tæng1 zi2,35351519
su1 bæk2 mäng4,35356866
sim4 läm4,35363049
wa4 yäng4 zi1 yip6,35366933
dæng6 säng1,35373847
sing1 mi1,35378358
cöi1 sæng1,35382451
säk6 zi2,35387067
zi2 häu2,35391265
gäng6 cäng1,35395463
näm2 gwo1,35399661
da2 cäm4,35403232
da2 hüng1,35406489
zäk6 yäk6 säng1,35410164
cöi2 hung4 däu6,35415824
yü1 zung6 säm1 cöng4,35421067
ning4 cäng1 yäng4,35429340
säu6 hong4,35434269
wung6 wa6,35438049
ce1 cäng4,35441515
yäu1 m4 siu2,35445086
hi1 däng2,35449597
fæk2 ok2,35453586
gai2 cim1,35457157
bung1 löng2,35461250
däk6 söi2 cüng1 sek6,35465239
cäng1 yi1 säng4,35473303
gäng1 ce1,35478232
gäu1 wo4,35482221
gai2 kük2 däu1,35485583
ha6 zöi1,35490199
pæk2 læng6 säu2 zöng2,35493665
tæng4 zäu1,35502042
bi2 dai6 ga1,35506031
fu6 suk6 fæk2 läi6,35510229
köng4 ci1,35518606
ce1 säng1,35522908
näng4 säng4 wäi4,35526688
su2 sam1 säng1,35531826
bu2 su1,35538009
bung6 cöng1,35542311
ha6 töi4,35546404
läu1 ye4 ce1,35550079
löng1 töi4,35555217
gwai2 wæng1 muk2 gok2,35559415
hü1 da2 gi1,35564658
söng6 söi2,35569692
læng6 du2 gwäi2,35573890
säng6 cung4,35579028
säng4 häng1 yi4 löi4,35583017
gung1 löng4,35589931
su1 du6,35593188
gi1 cöng4 ba1 si2,35597595
läng4 wäng4,35605241
häu2 yi1 täu4,35609021
hæng4 ha1 sæng1,35614055
cöi2 ceng1,35618775
mäng6 däu6,35623182
sæng1 fui1,35627066
säng4 gäng1 gwung2,35630846
da2 däi2 fu1,35636089
yäng4 hük2 yäng1 zi2,35641018
zöng2 süng1,35650336
häu2 gäm2 dung6,35654534
köng4 säng1 ging6 täi2,35658627
da2 fu1 lu1,35666482
gäng1 si6 pæk2,35670471
hi2 nu6 wui1 lok6,35675505
löng1 wung2,35680434
ni1 yi1 gäng1,35684423
wu4 wa6,35689666
säng1 päng4,35692819
ngau1 zök2,35696599
däu1 si6,35701110
dök2 mo4,35705830
mo4 mik6,35708774
gung1 bäk2 wa6,35712345
yäp6 tu2 wäi4 wung1,35717065
lok6 di6 sæng1 gäng1,35724502
säi1 ma1,35733402
guk2 zü6 du6 hi1,35736450
gäu1 hung1 dæng6 tiu1,35742528
läng4 tap2,35750174
go2 hong4,35753849
bau1 sæng1 zäi2,35756897
bo1 yäng2,35761931
zök6 luk6,35765920
duk6 gäng2,35768864
züng1 si2 säng1,35772539
züng2 däi6,35778931
säu1 säng4,35782606
gæng1 ok2,35786908
tam4 siu1 fung1 säng1,35790270
yip6 yü4 wui1 häu1,35798647
lu6 löng1 dim2,35806397
säng1 mäk6 zäk2 näng4,35811326
gik2 bung6,35818763
wuk6 däu6,35821916
zöi1 näm2,35825487
gam1 sæng1,35829371
yäu1 gi1 wui6,35833464
diu6 cong1,35838393
säm1 li1 yi1 säng1,35842695
m4 häu2 näm2,35851908
lok6 sing6 häu1 si1,35855583
mai1 cäng1,35864169
bong1 ha1 säu2,35868576
nam4 ha6,35872983
gi2 däk6,35876554
häng4 sing6,35879707
ha6 gong1,35883800
cung4 yi4,35887475
häu2 zæng2,35891359
säng6 wui6,35895766
si6 wäi6 zöng2,35899441
ca1 köng1 yäng4 yi1,35904475
cöi1 gäng1,35912121
go1 nü1 zäi2,35916528
gäu1 däi1 hi2 fuk6,35920412
sæk2 zung2,35926595
sung1 häng4,35930584
häu2 däk2 hæng4,35934573
da2 gung1,35938980
zu2 zäk2 läng1 däu6,35943073
ap2 säng1,35951032
fæng2 se6 dung6 zok2,35955230
mung4 zäi2,35962458
äm1 dam6,35966656
pau1 fæng6,35970227
läng4 gwong1,35974634
m4 teng1,35978623
zæng1 däng1 zäi2,35981880
sam1 fuk2 pi1,35986809
wäi4 bung2,35991843
päng1 co1,35996041
fæng2 wa2,35999925
fu1 si6 päng4 gwo2,36003600
ming6 näp2,36011141
gwung1 söng6,36014816
bæk2 fu1 zöng2,36018909
söng6 ki4,36024256
pai4 yäu1 gai2 næng4,36028558
gäu1 fu2 gäu1 næng6,36034427
fi1 fæk2 häng4 wäi4,36041028
cöng4 si4,36049823
zöng2 bui1,36054334
cöng4 gwung1,36058427
düng6 bui1,36062416
gäu2 cüng4 zi1 ha6,36066196
yäk2 ying4 wäi4 däng6,36072274
wäng4 süng4 long6,36079815
zäng1 zäng1 wa4,36085162
tam1 hek2,36089882
bo1 gäng1,36093557
mo2 deng2,36097546
häu2 täu4 häu2 mi1,36101326
söng6 ng1,36107822
mäu1 zung2,36112438
gung1 bau1,36116845
yuk6 säm1,36120938
käi1 zäi2,36125240
cöng4 yüng1,36129333
häng4 yäm4,36133426
yung4 wäi4 yäk2 täi2,36137101
fæk2 säng4 gäng1,36143597
bäu2 sing1 zi2,36149257
