pron,offset
diak5,5935378
hiem1,5938844
ngan3,5943878
pi2,5948807
bui4,5953423
hiuk5,5957621
tem2,5961192
hai4,5965912
teu3,5970005
di3,5974516
ma4,5979027
gung1,5983538
zui1,5988363
lok6,5993814
yen4,5997698
fa4,6002523
liang1,6006825
ngo4,6011859
sit5,6016057
fo3,6021195
tau3,6025706
yut6,6029799
yo3,6033474
dung4,6037358
siong1,6042392
mak6,6048261
sai3,6052563
kit6,6058223
pa4,6062630
vo3,6067141
liem1,6071234
hin4,6076268
ngioi4,6080570
ngiun3,6085395
sia2,6090011
con4,6095462
o1,6101018
dam1,6105529
ngiam4,6110876
oi3,6115387
zi3,6120003
ziu1,6124932
mun2,6130070
go1,6134790
hiam3,6139719
san1,6144230
diu3,6150413
lok5,6154611
da1,6158286
puk5,6163111
kuk5,6166995
pong1,6170984
pun4,6176122
mun1,6180633
vang4,6185249
pa2,6190387
hem2,6195316
bat5,6199932
kui4,6203921
ngiau4,6208119
meu4,6212317
sim3,6216515
pan1,6222071
sui2,6227105
gon1,6232556
pin4,6237485
la1,6241892
yi2,6246821
biau3,6251541
pok6,6255216
bin3,6259205
ba4,6263821
liet6,6268019
yuk6,6272217
toi2,6276415
tot6,6281553
gap5,6285542
a3,6289635
tun3,6294564
vun3,6299389
ga1,6304527
song4,6309665
vak6,6314803
vung4,6318687
zung3,6323616
soi4,6329276
zoi1,6334936
ngiu2,6340596
cang2,6345525
ai1,6351603
gim4,6356532
tiam2,6361043
bok5,6365868
ngan4,6369439
dun1,6374368
vong3,6379506
lung4,6384644
bu3,6389573
ba1,6394189
ban4,6399014
hiet6,6403943
pung2,6408036
lau3,6412965
hon3,6417372
gin4,6422301
kin4,6426812
diau4,6431219
ngiet6,6435103
mi2,6439092
iu4,6443812
sa4,6448219
ke4,6453357
gon4,6457659
vui2,6462379
pin3,6467204
gu1,6471820
hiau1,6476122
cuk5,6480215
got5,6484831
cam3,6488924
ki4,6494689
lun2,6498782
gok6,6503293
zau3,6507177
mu4,6512002
to2,6516200
kiak6,6520816
hen4,6524700
ciang4,6529211
don4,6534871
teu1,6539905
to3,6544834
gau1,6549241
gam3,6553857
miang4,6558891
ngiong1,6563820
ngiun2,6568645
vet5,6573470
fui3,6577563
giun3,6581865
lai1,6586690
min3,6591410
kung3,6596026
miau4,6600642
yau1,6604735
mi4,6609037
lit6,6613339
cin2,6617432
ngau4,6622675
tam3,6627082
mit6,6632011
dung3,6636313
kiem3,6641451
fit6,6646171
pen4,6650578
ciak6,6655089
heu1,6659809
tui4,6664529
diam3,6668622
un4,6673342
ku3,6678062
dep6,6682469
lo4,6686144
tien1,6690237
cip6,6695584
cim3,6700618
yau3,6705756
liok6,6709849
zui4,6713420
den3,6718558
gui3,6723487
pi4,6728103
do3,6732196
bi4,6736498
li1,6740696
kiun4,6745207
ngien2,6749823
siet6,6754439
mung3,6759890
zu4,6764610
ziong1,6769330
pit6,6774781
kiang4,6778979
dang4,6783908
lu1,6789151
din2,6792931
tang4,6797756
ve4,6802790
gen4,6807092
ngeu4,6811603
zak5,6816010
fong4,6820939
